new_id	token	status
250970	ϨⲖⲒ	PASS
250971	oquin	PASS
250972	ܐܬܐ	PASS
250973	mech	PASS
250974	ᏍᎦ	PASS
250975	ᐅᐅᐌ	PASS
250976	canÿa	PASS
250977	ᎠᏍᎦᏯ	PASS
250978	nonequi	PASS
250979	ñajama	PASS
250980	chents̈ana	PASS
250981	entai	PASS
250982	ᎲᎢ	PASS
250983	inatiri	PASS
250984	jtz	PASS
250985	ⲚϮ	PASS
250986	yigu̶mi	PASS
250987	ⲢⲀ	PASS
250988	Wakʉ	PASS
250989	rotimasire	PASS
250990	“¿	PASS
250991	ᐊᐎᔭᒃ	PASS
250992	bajigu̶	PASS
250993	iincha	PASS
250994	luarents̈a	PASS
250995	menuka	PASS
250996	Bëtsábioye	PASS
250997	ⲈϤⲈ	PASS
250998	ܝܬ	PASS
250999	ܬܗ	PASS
251000	ϨⲰ	PASS
251001	xpe	PASS
251002	Chents̈ana	PASS
251003	untir	PASS
251004	Turamtai	PASS
251005	ⲒⲚⲒ	PASS
251006	ܒܪ	PASS
251007	',”	PASS
251008	entsa	PASS
251009	gotimasio	PASS
251010	ᓯᒃ	PASS
251011	ⲠϬⲞⲒⲤ	PASS
251012	ⲚⲚⲎ	PASS
251013	miaji	PASS
251014	ᒥᓐ	PASS
251015	ᒋᓴᓲᓐ	PASS
251016	ᎤᎬᏩᎵ	PASS
251017	ᏄᏪᏎᎢ	PASS
251018	iwʉ	PASS
251019	yuju	PASS
251020	ܗܘܢ	PASS
251021	jcowi	PASS
251022	yomncá	PASS
251023	nesii	PASS
251024	Nejhua	PASS
251025	ϨⲰⲂ	PASS
251026	ⲞϨⲒ	PASS
251027	ᎬᏂᏳᏉ	PASS
251028	ᐃᓇᔥᑫ	PASS
251029	wʉi	PASS
251030	tãmu̶o	PASS
251031	bojasere	PASS
251032	gotirẽtobosa	PASS
251033	ñaro	PASS
251034	ᔭᕽ	PASS
251035	tijcoj	PASS
251036	ajitirũ̶nu̶rãre	PASS
251037	xquen	PASS
251038	ⲘⲘⲰⲦⲈⲚ	PASS
251039	juuntri	PASS
251040	ܪܐ	PASS
251041	amal	PASS
251042	ⲞⲨⲰϢ	PASS
251043	yirone	PASS
251044	macu̶re	PASS
251045	tojanma	PASS
251046	sihuatl	PASS
251047	antukmajai	PASS
251048	makoi	PASS
251049	poitorʉ	PASS
251050	ñacõa	PASS
251051	ⲚⲦⲈⲠⲒ	PASS
251052	quichihuaj	PASS
251053	yoloj	PASS
251054	ejaro	PASS
251055	ᐅᐌ	PASS
251056	chábioy	PASS
251057	s̈mo	PASS
251058	ngkia	PASS
251059	ximb	PASS
251060	uaquiñá	PASS
251061	ᑫᑰᓂᓂ	PASS
251062	ixpan	PASS
251063	ajtak	PASS
251064	ⲘⲞⲨ	PASS
251065	ᏍᏛ	PASS
251066	boarine	PASS
251067	ᓂᑯ	PASS
251068	ᏙᏗ	PASS
251069	piya	PASS
251070	tijc	PASS
251071	iikia	PASS
251072	tojanë́yana	PASS
251073	ⲚⲀⲔ	PASS
251074	ᏁᎢ	PASS
251075	ᎢᏨ	PASS
251076	itiur	PASS
251077	nemilistli	PASS
251078	Chënga	PASS
251079	Bëtsábeñe	PASS
251080	sẽni	PASS
251081	ⲞⲨⲀⲒ	PASS
251082	inke	PASS
251083	kaisaro	PASS
251084	ܐܝܟܢ	PASS
251085	ᑫᔮᐱ	PASS
251086	jtsebomnama	PASS
251087	ܟܠܗܘܢ	PASS
251088	macana	PASS
251089	masune	PASS
251090	quetire	PASS
251091	quemaj	PASS
251092	ܒܐ	PASS
251093	ⲘⲠⲈϤ	PASS
251094	ojr	PASS
251095	munkɨ	PASS
251096	nochihua	PASS
251097	nunisrik	PASS
251098	ⲈⲢⲰⲦⲈⲚ	PASS
251099	yiru̶cu̶ja	PASS
251100	chichaak	PASS
251101	ⲚϪⲈⲠⲒ	PASS
251102	ansaj	PASS
251103	ᔮᕽ	PASS
251104	tmojan	PASS
251105	ᏁᎸ	PASS
251106	amtai	PASS
251107	ⲚⲦⲈⲦⲈⲚ	PASS
251108	luare	PASS
251109	ϮϪⲰ	PASS
251110	listli	PASS
251111	gaje	PASS
251112	ⲎⲒ	PASS
251113	masiñuju	PASS
251114	aarmawaitai	PASS
251115	yaktanam	PASS
251116	ᏰᎵ	PASS
251117	xib	PASS
251118	Tura	PASS
251119	chirijak	PASS
251120	Mani	PASS
251121	uabemana	PASS
251122	ocsejpa	PASS
251123	ⲠⲀⲒⲢⲎϮ	PASS
251124	ϪⲰ	PASS
251125	ᐯᒫᑎᓯᐙᒡ	PASS
251126	ܠܘܬ	PASS
251127	chac	PASS
251128	tbojan	PASS
251129	tiarmiayi	PASS
251130	ainaujai	PASS
251131	ᎠᏥ	PASS
251132	ⲀⲤ	PASS
251133	ⲚⲀⲚ	PASS
251134	namai	PASS
251135	jamana	PASS
251136	tojan	PASS
251137	ϢⲎⲢⲒ	PASS
251138	yai	PASS
251139	ᎡᏥ	PASS
251140	sĩgũ̶	PASS
251141	ɨwe	PASS
251142	xch	PASS
251143	ܝܕܥ	PASS
251144	tnuitai	PASS
251145	ⲘⲞⲨϮ	PASS
251146	ᐊᐗᔑᒣ	PASS
251147	ajk	PASS
251148	iisha	PASS
251149	inserʉ	PASS
251150	mʉre	PASS
251151	ⲈⲐⲚⲀ	PASS
251152	ᒣᒀ	PASS
251153	ᔦᒃ᙮	PASS
251154	riojo	PASS
251155	ⲚϦⲎⲦϤ	PASS
251156	quitemaca	PASS
251157	tu̶	PASS
251158	tusam	PASS
251159	ⲚⲀϨϮ	PASS
251160	ᑮᐃᔑ	PASS
251161	Rechak	PASS
251162	yujarã	PASS
251163	utonpa	PASS
251164	ᐅᓄ	PASS
251165	gotisere	PASS
251166	tmoj	PASS
251167	chwij	PASS
251168	ⲚϨⲎⲦ	PASS
251169	yirotire	PASS
251170	ts̈ëngaftangbia	PASS
251171	xab	PASS
251172	ܗܘܬ	PASS
251173	ⲀⲚⲞⲚ	PASS
251174	ᎪᎯᏳᏗ	PASS
251175	titaw	PASS
251176	ᏍᏗᏱ	PASS
251177	Ipan	PASS
251178	bnë́tsan	PASS
251179	ⲈⲦⲈⲘⲘⲀⲨ	PASS
251180	nunisnak	PASS
251181	besa	PASS
251182	ᑭᓐ	PASS
251183	tɨnin	PASS
251184	ⲈϨⲞⲞⲨ	PASS
251185	titakon	PASS
251186	ⲘⲠ	PASS
251187	s̈moch	PASS
251188	apuri	PASS
251189	ⲘⲈⲚ	PASS
251190	tɨwɨ	PASS
251191	wech	PASS
251192	ᒪᔮ	PASS
251193	quiek	PASS
251194	ᎢᏣ	PASS
251195	Chíyeca	PASS
251196	tu̶oĩarã	PASS
251197	ⲤⲰⲞⲨⲚ	PASS
251198	yirãre	PASS
251199	ⲘⲎ	PASS
251200	riaro	PASS
251201	riarã	PASS
251202	queti	PASS
251203	nemij	PASS
251204	yiyumi	PASS
251205	tojama	PASS
251206	yitu̶ja	PASS
251207	ܘܤ	PASS
251208	ᓐ᙮	PASS
251209	ᎴᎢ	PASS
251210	wajaktin	PASS
251211	secan	PASS
251212	ᎠᏆ	PASS
251213	ᑕᓐ	PASS
251214	ᒋᑫ	PASS
251215	ϨⲎⲦ	PASS
251216	ulb	PASS
251217	ϦⲈⲚⲚⲒ	PASS
251218	Yectlajcuilojli	PASS
251219	sĩa	PASS
251220	ܚܢܢ	PASS
251221	ᐎᓂᕽ	PASS
251222	ϮⲚⲞⲨ	PASS
251223	tijna	PASS
251224	aintsri	PASS
251225	rãre	PASS
251226	Simón	PASS
251227	sajtak	PASS
251228	xqueman	PASS
251229	xitlaj	PASS
251230	ܝܢܐ	PASS
251231	ᏅᎯ	PASS
251232	chawe	PASS
251233	bominÿiñe	PASS
251234	jtsamana	PASS
251235	sacerdote	PASS
251236	ᎤᏓ	PASS
251237	ᐊᐎᔭᓐ	PASS
251238	nunasha	PASS
251239	manajo	PASS
251240	ⲈⲠ	PASS
251241	ainautin	PASS
251242	ᒋᐃᔑ	PASS
251243	wajas	PASS
251244	rũ̶cu̶bu̶o	PASS
251245	Moisésa	PASS
251246	ts̈ëngaftang	PASS
251247	Timoteo	PASS
251248	maaketai	PASS
251249	ܤܓܝܐܐ	PASS
251250	ⲈⲤ	PASS
251251	Atum	PASS
251252	nenqui	PASS
251253	ܕܐܦ	PASS
251254	ents̈angbe	PASS
251255	ⲦⲎⲢϤ	PASS
251256	ᎤᏂᏣᏘ	PASS
251257	ᎤᏓᏙᎵᏍᏗ	PASS
251258	ᎠᏎ	PASS
251259	tu̶ja	PASS
251260	chabiama	PASS
251261	ⲪⲀ	PASS
251262	Chikich	PASS
251263	ϨⲎⲠ	PASS
251264	ⲈⲨϪⲰ	PASS
251265	cojo	PASS
251266	ⲈⲠⲒ	PASS
251267	inawai	PASS
251268	mʉra	PASS
251269	ᐌᒋ	PASS
251270	yigotiaja	PASS
251271	ⲦⲞⲨ	PASS
251272	xwa	PASS
251273	jti	PASS
251274	ᏧᏂ	PASS
251275	ⲬⲎ	PASS
251276	ñamasugũ̶	PASS
251277	ejarẽmose	PASS
251278	ipokena	PASS
251279	Ĩnare	PASS
251280	ⲠⲈⲦ	PASS
251281	nintimtsuk	PASS
251282	nekau	PASS
251283	canÿacá	PASS
251284	ⲈⲦϦⲈⲚ	PASS
251285	ᏔᏅᎯ	PASS
251286	xtaw	PASS
251287	ñagõ	PASS
251288	itlanahuatil	PASS
251289	weari	PASS
251290	Cristo	PASS
251291	ⲚⲒⲘ	PASS
251292	tʉi	PASS
251293	nemechijlia	PASS
251294	ᏂᎦᏗᏳ	PASS
251295	awchak	PASS
251296	jeen	PASS
251297	ⲚⲦⲀ	PASS
251298	ⲀϤⲒ	PASS
251299	beaja	PASS
251300	ܪܘܚܐ	PASS
251301	ܝܗܘܢ	PASS
251302	Jilon	PASS
251303	ⲘⲐⲞ	PASS
251304	Jesucrístbeyeca	PASS
251305	bétsemnama	PASS
251306	ĩsi	PASS
251307	masque	PASS
251308	ܘܐܡܪܝܢ	PASS
251309	achtoj	PASS
251310	tiox	PASS
251311	ejarẽmo	PASS
251312	áts̈	PASS
251313	nʉkʉ	PASS
251314	uilak	PASS
251315	ajb	PASS
251316	palabrënguiñe	PASS
251317	ñaru̶arãma	PASS
251318	ᏥᏌᏃ	PASS
251319	cats̈átanga	PASS
251320	kakarmarijai	PASS
251321	rũ̶cu̶bu̶orã	PASS
251322	ᐁᑮᐃᔑ	PASS
251323	ⲈⲒ	PASS
251324	maitiat	PASS
251325	cháftaca	PASS
251326	―¿	PASS
251327	ⲤⲈⲚⲀ	PASS
251328	judiënga	PASS
251329	itese	PASS
251330	tiopan	PASS
251331	tʉu	PASS
251332	mairã	PASS
251333	ᐊᔮ	PASS
251334	ܒܝܬ	PASS
251335	wainkar	PASS
251336	wina	PASS
251337	chábeñe	PASS
251338	majtlactli	PASS
251339	ᐋᓂᑕ	PASS
251340	kichkisha	PASS
251341	ⲦⲞⲦⲈ	PASS
251342	camic	PASS
251343	ᐃᓴ	PASS
251344	rijato	PASS
251345	nochihuas	PASS
251346	weyu	PASS
251347	enu	PASS
251348	Quẽna	PASS
251349	ܬܘܢ	PASS
251350	ⲰⲚϦ	PASS
251351	yirũ̶cu̶bu̶o	PASS
251352	ᑫᑰᓇᓐ	PASS
251353	ᑳᐃᓈᒡ	PASS
251354	jmacak	PASS
251355	xat	PASS
251356	ᑭᒋᑮᔑᑯᕽ	PASS
251357	ikupʉ	PASS
251358	ⲈⲞⲨ	PASS
251359	ñañuju	PASS
251360	macaru̶cu̶ro	PASS
251361	chamotsemnama	PASS
251362	ⲚⲐⲞⲔ	PASS
251363	aintsun	PASS
251364	wakera	PASS
251365	ᎦᎪ	PASS
251366	ܐܚܝ	PASS
251367	ᎸᎯ	PASS
251368	xcuajcualtin	PASS
251369	eikʉ	PASS
251370	gotiyuju	PASS
251371	yencuic	PASS
251372	yojtsemna	PASS
251373	ϤⲚⲀ	PASS
251374	astasaj	PASS
251375	ᏚᏂ	PASS
251376	yirere	PASS
251377	nican	PASS
251378	Jesucristore	PASS
251379	tzij	PASS
251380	ᐃᑴ	PASS
251381	thou	PASS
251382	u̶jarã	PASS
251383	ᎠᏓ	PASS
251384	gãjoa	PASS
251385	rĩa	PASS
251386	luaroye	PASS
251387	ᐌᓂᐗᒃ	PASS
251388	wainka	PASS
251389	ܝܟܘܢ	PASS
251390	rĩjoroju̶a	PASS
251391	ᐃᐃᐌᓂ	PASS
251392	usauro	PASS
251393	ⲰϢ	PASS
251394	Nekas	PASS
251395	namangke	PASS
251396	ⲚⲦⲈⲚⲒ	PASS
251397	yapa	PASS
251398	Nen	PASS
251399	ñajediro	PASS
251400	ܟܠܗ	PASS
251401	ᏝᏍᎪ	PASS
251402	ᓂᑕᒻ	PASS
251403	ĩamaicõari	PASS
251404	ᒦᓴ	PASS
251405	cu̶	PASS
251406	yeca	PASS
251407	yoj	PASS
251408	ᐸᑳ	PASS
251409	masirã	PASS
251410	jedirore	PASS
251411	judío	PASS
251412	tímia	PASS
251413	boyabása	PASS
251414	ᎠᏁᎯ	PASS
251415	moa	PASS
251416	hueyican	PASS
251417	ñemo	PASS
251418	yojts	PASS
251419	ndayama	PASS
251420	ⲘⲠⲈⲢ	PASS
251421	Apaachiri	PASS
251422	tij	PASS
251423	ᎤᏪ	PASS
251424	miarume	PASS
251425	ܕܠ	PASS
251426	Yej	PASS
251427	chents̈e	PASS
251428	ñacaju̶	PASS
251429	ᑫᒃ	PASS
251430	ᐁᐃᔑ	PASS
251431	sequimej	PASS
251432	jare	PASS
251433	iun	PASS
251434	rãma	PASS
251435	yimasi	PASS
251436	u̶ju̶re	PASS
251437	beroju̶	PASS
251438	shembása	PASS
251439	toca	PASS
251440	mamʉ	PASS
251441	antukar	PASS
251442	uyepʉ	PASS
251443	yiru̶a	PASS
251444	ᎠᎨᏴ	PASS
251445	pengkeraitai	PASS
251446	inaitsuk	PASS
251447	ⲠⲒⲞⲨⲀⲒ	PASS
251448	rijabosare	PASS
251449	ϪⲰⲔ	PASS
251450	ñarotire	PASS
251451	ayayi	PASS
251452	ⲢⲀⲚ	PASS
251453	Yusnum	PASS
251454	ɨi	PASS
251455	ᏎᎢ	PASS
251456	ⲤⲰⲘⲀ	PASS
251457	ᏁᏗᏱ	PASS
251458	ᓯᒀ	PASS
251459	rajak	PASS
251460	mau	PASS
251461	ᏍᎬᎢ	PASS
251462	ᐅᑯᓯᓴᓐ	PASS
251463	ܗܘܝܬܘܢ	PASS
251464	umirchau	PASS
251465	ⲘⲠⲀⲒⲢⲎϮ	PASS
251466	ⲘⲪⲎ	PASS
251467	ᒥᓂᒃ	PASS
251468	Nemejhuamej	PASS
251469	xansaj	PASS
251470	iruntrar	PASS
251471	ticwin	PASS
251472	wisha	PASS
251473	ⲘⲠⲞⲨ	PASS
251474	ܡܬ	PASS
251475	ᎾᏍᎩᏯᎢ	PASS
251476	uwemrati	PASS
251477	yami	PASS
251478	Manire	PASS
251479	ᐊᐎᔭᐞ	PASS
251480	ϦⲈⲚⲐⲎⲚⲞⲨ	PASS
251481	ᎬᏩᎦᏘᏯ	PASS
251482	tbojaniyana	PASS
251483	nintimias	PASS
251484	wapiya	PASS
251485	tmo	PASS
251486	ܘܐܝܬ	PASS
251487	ܥܒܕܐ	PASS
251488	ⲢⲒ	PASS
251489	ruju̶	PASS
251490	numi	PASS
251491	yitu̶oĩarã	PASS
251492	rimasa	PASS
251493	ralc	PASS
251494	ainauti	PASS
251495	ⲈⲞⲨⲞⲚ	PASS
251496	oquichiu	PASS
251497	ᐌᐌᓂ	PASS
251498	ᐱᓵ	PASS
251499	ataram	PASS
251500	ᎨᏥ	PASS
251501	ܡܠܬܐ	PASS
251502	ⲚⲦⲞⲨ	PASS
251503	rũgũ	PASS
251504	ᎸᎩ	PASS
251505	ܐܬ	PASS
251506	anow	PASS
251507	maimu	PASS
251508	ⲚⲤⲀ	PASS
251509	ᎦᎵ	PASS
251510	ᐯᒫᑎᓯᓂᒡ	PASS
251511	ajqui	PASS
251512	awai	PASS
251513	napairon	PASS
251514	ܕܗܘ	PASS
251515	variquẽna	PASS
251516	ܡܢܗ	PASS
251517	Yaanchuik	PASS
251518	ᏅᎩ	PASS
251519	ᑯᓯ	PASS
251520	ᎢᏤ	PASS
251521	antuk	PASS
251522	ᓰᓐ	PASS
251523	ᑭᑖ	PASS
251524	ᎢᎬᏱ	PASS
251525	Judea	PASS
251526	ϨⲈⲘⲤⲒ	PASS
251527	ᎢᏧᎳᎭ	PASS
251528	ɨsɨ	PASS
251529	ᑫᐐ	PASS
251530	ⲠⲀ	PASS
251531	ܘܥܠ	PASS
251532	ܗܘܝܬ	PASS
251533	kuikian	PASS
251534	ܥܒܕ	PASS
251535	chau	PASS
251536	ܝܗ	PASS
251537	ⲈⲢⲈ	PASS
251538	s̈moj	PASS
251539	Bënga	PASS
251540	ᑎᓄ	PASS
251541	jean	PASS
251542	ᐅᑕᒑᑾᓐ	PASS
251543	Sĩgũ̶	PASS
251544	Amek	PASS
251545	ܕܬ	PASS
251546	temachtijli	PASS
251547	huaj	PASS
251548	onochiu	PASS
251549	akupkamu	PASS
251550	oquitlalij	PASS
251551	miyequej	PASS
251552	ltak	PASS
251553	umirkati	PASS
251554	arang	PASS
251555	jtako	PASS
251556	ᏙᏗᏱ	PASS
251557	bajisere	PASS
251558	ܒܪܗ	PASS
251559	ϦⲈⲚⲠ	PASS
251560	yirẽtobosa	PASS
251561	wanm	PASS
251562	xqui	PASS
251563	noticiënga	PASS
251564	yojamna	PASS
251565	ᎡᏍᎦ	PASS
251566	ᐋᑎ	PASS
251567	nuwaitai	PASS
251568	poken	PASS
251569	nekasar	PASS
251570	tawai	PASS
251571	ϦⲈⲚϨⲀⲚ	PASS
251572	onajtak	PASS
251573	ᐅᑯ	PASS
251574	yá	PASS
251575	ܐܝܢ	PASS
251576	ܝܬܐ	PASS
251577	ᏕᏥ	PASS
251578	bajijare	PASS
251579	airɨ	PASS
251580	ukunam	PASS
251581	ⲚϦⲎⲦⲞⲨ	PASS
251582	jairo	PASS
251583	ܐܝܕ	PASS
251584	ܓܒܪܐ	PASS
251585	ⲞⲨⲰⲘ	PASS
251586	pujau	PASS
251587	eftaca	PASS
251588	juabnënga	PASS
251589	bajiru̶aroja	PASS
251590	ⲚϪⲈⲒⲎⲤⲞⲨⲤ	PASS
251591	ents̈ángbioye	PASS
251592	ᎠᏰᎵ	PASS
251593	ܢܡܘܤܐ	PASS
251594	castigo	PASS
251595	kato	PASS
251596	ܡܢܟܘܢ	PASS
251597	betijama	PASS
251598	Iikia	PASS
251599	ᎯᏳ	PASS
251600	beñe	PASS
251601	imoj	PASS
251602	ⲒⲀ	PASS
251603	ᐲᓂ	PASS
251604	bajiroju̶a	PASS
251605	ᓀᒃ	PASS
251606	jiinki	PASS
251607	ᐗᒃ᙮	PASS
251608	ᎢᏳᏩᏂᏌᏛ	PASS
251609	ᏅᏗᎦᎵᏍᏙᏗᎭ	PASS
251610	ⲚⲐⲰⲞⲨ	PASS
251611	tatkama	PASS
251612	Mu̶are	PASS
251613	ܠܝܬ	PASS
251614	ⲐⲎ	PASS
251615	mna	PASS
251616	tnuitrume	PASS
251617	tequitquetl	PASS
251618	ᐎᓇᓐ	PASS
251619	obena	PASS
251620	jumchik	PASS
251621	ᎢᏓᎵᏅᏟ	PASS
251622	crocénana	PASS
251623	teconeu	PASS
251624	ⲬⲀ	PASS
251625	ᐙᐞ	PASS
251626	ⲔⲈ	PASS
251627	ⲠⲈⲦⲈⲚ	PASS
251628	xcoj	PASS
251629	ᏣᏂ	PASS
251630	jts	PASS
251631	Nochi	PASS
251632	ᏔᎵ	PASS
251633	ɨyena	PASS
251634	puju	PASS
251635	ⲦⲤ	PASS
251636	ᒣᒃ	PASS
251637	jcamnakl	PASS
251638	ⲚⲀⲤ	PASS
251639	becu̶	PASS
251640	acá	PASS
251641	echántsemna	PASS
251642	ents̈angbiama	PASS
251643	ᎬᏩᏍᏓᏩᏗᏙᎯ	PASS
251644	yawon	PASS
251645	ᓈᐙ	PASS
251646	nekasrum	PASS
251647	nintim	PASS
251648	ⲈϦⲢⲎⲒ	PASS
251649	ᐃᓇᑫ	PASS
251650	cojol	PASS
251651	ⲞⲨⲰⲚϨ	PASS
251652	jeamtai	PASS
251653	ᔥᑳ	PASS
251654	ᎣᎩ	PASS
251655	ᏍᎪᎢ	PASS
251656	ijsaj	PASS
251657	sudi	PASS
251658	bu̶ja	PASS
251659	xmo	PASS
251660	ⲈⲐ	PASS
251661	imb	PASS
251662	masise	PASS
251663	Uchirin	PASS
251664	Nts̈amo	PASS
251665	retal	PASS
251666	ϪⲰⲞⲨ	PASS
251667	Yatsur	PASS
251668	Adán	PASS
251669	ᏧᏪᏥ	PASS
251670	chawijak	PASS
251671	pachisrum	PASS
251672	tunin	PASS
251673	aslemalak	PASS
251674	rere	PASS
251675	ᏍᎬ	PASS
251676	mɨ	PASS
251677	ܝܗܝ	PASS
251678	jii	PASS
251679	natsana	PASS
251680	manaju̶	PASS
251681	chao	PASS
251682	ⲚⲎⲞⲨ	PASS
251683	ᏂᎪᎯᎸ	PASS
251684	ᏁᎵ	PASS
251685	ᐐᓇᐙ	PASS
251686	ᏄᏪᏎᎴᎢ	PASS
251687	manto	PASS
251688	nungka	PASS
251689	itlajtol	PASS
251690	ⲤⲀⲂⲞⲖ	PASS
251691	Zacarías	PASS
251692	Judas	PASS
251693	ܕܡܫܝܚܐ	PASS
251694	tzin	PASS
251695	ܢܝ	PASS
251696	ⲂⲰⲔ	PASS
251697	tlan	PASS
251698	hueyixticaj	PASS
251699	squia	PASS
251700	yiĩa	PASS
251701	Jesúsa	PASS
251702	ⲘⲞⲚⲒ	PASS
251703	ᎨᏒᎩ	PASS
251704	ᑯᒫ	PASS
251705	uabouana	PASS
251706	yolsehuilistli	PASS
251707	uatsjéndayënga	PASS
251708	ᐅᑖ	PASS
251709	ⲠϢⲎⲢⲒ	PASS
251710	konekasa	PASS
251711	Toju̶	PASS
251712	xril	PASS
251713	uchi	PASS
251714	uex	PASS
251715	Mu̶	PASS
251716	quipiaj	PASS
251717	gotigu̶	PASS
251718	ᎤᏇᏓᎵ	PASS
251719	wári	PASS
251720	ñacama	PASS
251721	utun	PASS
251722	ⲚⲈⲘⲀϤ	PASS
251723	ekoneka	PASS
251724	os̈buáchiyana	PASS
251725	quẽnaja	PASS
251726	mocom	PASS
251727	ᑭᔐᒪᓂᑑ᙮	PASS
251728	tʉrʉ	PASS
251729	ܘܟܠ	PASS
251730	bu̶sa	PASS
251731	ñarãre	PASS
251732	wem	PASS
251733	ܫܐ	PASS
251734	ᎤᏅᏒ	PASS
251735	inomachtijcahuan	PASS
251736	HERR	PASS
251737	ᓯᐌᒃ	PASS
251738	ⲞⲨⲚⲒϢϮ	PASS
251739	ᎠᏏ	PASS
251740	.’	PASS
251741	juki	PASS
251742	Bëtsabiama	PASS
251743	soyë́ngaca	PASS
251744	“¡	PASS
251745	taitá	PASS
251746	usaurokʉ	PASS
251747	ᎬᏂᏛ	PASS
251748	ᎦᏙᏃ	PASS
251749	gu̶mi	PASS
251750	waruka	PASS
251751	ᎠᏕᎸ	PASS
251752	xijsaj	PASS
251753	nuke	PASS
251754	ᎠᏰᎸ	PASS
251755	ܗܫܐ	PASS
251756	coch	PASS
251757	Kʉ	PASS
251758	ᑭᐸᓐ	PASS
251759	ⲰⲤ	PASS
251760	juá	PASS
251761	jnimirsaj	PASS
251762	oyejuayá	PASS
251763	miyarɨ	PASS
251764	ᓃᐱᐗ	PASS
251765	ⲘⲘⲞⲒ	PASS
251766	yigajano	PASS
251767	ⲈⲦϢⲞⲠ	PASS
251768	xchihuacan	PASS
251769	mondmëna	PASS
251770	gajeye	PASS
251771	bëngbiama	PASS
251772	apurɨnin	PASS
251773	ɨsi	PASS
251774	rũgũaja	PASS
251775	pʉrata	PASS
251776	ᕽ᙮	PASS
251777	ܘܗܘ	PASS
251778	oración	PASS
251779	ndaye	PASS
251780	ⲂⲀⲔⲒ	PASS
251781	ᐋᓇᐐ	PASS
251782	ᑑᒡ	PASS
251783	ᎬᎢ	PASS
251784	huajlas	PASS
251785	ⲘⲪ	PASS
251786	ᔮᓐ᙮	PASS
251787	jmac	PASS
251788	su̶ori	PASS
251789	ents̈ana	PASS
251790	oyejuayënga	PASS
251791	ⲦⲰⲂϨ	PASS
251792	gotimasiorimasa	PASS
251793	ᒪᒋ	PASS
251794	nangkamiar	PASS
251795	sentu	PASS
251796	Moisére	PASS
251797	epa	PASS
251798	tril	PASS
251799	ajori	PASS
251800	ܪܒܐ	PASS
251801	oaca	PASS
251802	s̈	PASS
251803	ᒦᐃ	PASS
251804	tequitquej	PASS
251805	ᎢᏯᏂᏛ	PASS
251806	ᑮᓇᐎᓐᑦ	PASS
251807	ܕܡܪܢ	PASS
251808	kakaram	PASS
251809	ϨⲒⲞⲨⲒ	PASS
251810	ܝܬܝܪ	PASS
251811	uchin	PASS
251812	xoj	PASS
251813	ܐܢܫܐ	PASS
251814	ⲈⲦⲀⲒ	PASS
251815	ⲚϪⲈⲚⲒ	PASS
251816	ܕܐܡܪ	PASS
251817	ë́ngbioye	PASS
251818	ñujarã	PASS
251819	ᎬᏗ	PASS
251820	ᒫᒃ	PASS
251821	uwemra	PASS
251822	ϮⲘⲈⲦⲞⲨⲢⲞ	PASS
251823	Taitá	PASS
251824	uamaná	PASS
251825	u̶tobu̶sa	PASS
251826	ܐܡܝܢ	PASS
251827	tetl	PASS
251828	tɨi	PASS
251829	ᎢᎦᎢ	PASS
251830	ᒫᒡ	PASS
251831	ⲤⲀ	PASS
251832	ⲠⲈϪⲈ	PASS
251833	yirãma	PASS
251834	ⲚⲒϢϮ	PASS
251835	ᓃᔑ	PASS
251836	ܡܪܢ	PASS
251837	Uchiri	PASS
251838	menane	PASS
251839	ᏒᎩ	PASS
251840	cu̶o	PASS
251841	nemiya	PASS
251842	jkaj	PASS
251843	tboj	PASS
251844	gotiro	PASS
251845	ᎠᎾ	PASS
251846	ᏧᎾᏓᎴᏅᏛ	PASS
251847	Chcasna	PASS
251848	ܕܝܫܘܥ	PASS
251849	ᏂᏚᏪᏎᎴᎢ	PASS
251850	wainak	PASS
251851	Ijcuacon	PASS
251852	ܒܟܘܢ	PASS
251853	botamana	PASS
251854	kech	PASS
251855	mochan	PASS
251856	inwi	PASS
251857	ᏔᏅ	PASS
251858	paia	PASS
251859	ticaj	PASS
251860	ᎪᎢ	PASS
251861	ϮⲚⲀ	PASS
251862	ᏗᎭ	PASS
251863	susa	PASS
251864	jchomorsa	PASS
251865	ܚܕܐ	PASS
251866	pujuinau	PASS
251867	quẽno	PASS
251868	camnak	PASS
251869	ᑳᑭᒋ	PASS
251870	ajimasi	PASS
251871	ᑮᐊᓂ	PASS
251872	ayana	PASS
251873	nintimra	PASS
251874	ⲀϤⲈⲢⲞⲨⲰ	PASS
251875	ᐅᑭᑭᓄᐊᒪᐙᑲᓇᐞ	PASS
251876	Jesucrist	PASS
251877	Adi	PASS
251878	tanʉ	PASS
251879	vadi	PASS
251880	amna	PASS
251881	jnimal	PASS
251882	ⲚϨⲢⲎ	PASS
251883	ᏧᎾᏁᎶᏗ	PASS
251884	ᎤᎵᏂᎩᏛ	PASS
251885	nimak	PASS
251886	hueyilistli	PASS
251887	ennoko	PASS
251888	ᑳᐱ	PASS
251889	uisic	PASS
251890	nʉmʉ	PASS
251891	oyaj	PASS
251892	ᓂᓂ	PASS
251893	ipoitorʉ	PASS
251894	ϢⲒ	PASS
251895	ϮϨⲀⲠ	PASS
251896	asal	PASS
251897	umirin	PASS
251898	ᏗᎦ	PASS
251899	ⲤϨⲒⲘⲒ	PASS
