language_script	example_id	words	chars	base_tokens	target_tokens	delta_tokens	base_tokens_per_word	target_tokens_per_word	delta_tokens_per_word	base_single_char_tokens	target_single_char_tokens	base_byte_tokens	target_byte_tokens	target_new_tokens	target_base_tokens	base_unk_tokens	target_unk_tokens	text_preview	base_token_preview	target_token_preview
dzo_Tibt	28	4	59	16	12	-4	4.0	3.0	-1.0	7	3	0	0	7	5	0	0	གཟུགས་བརྙན་ཡིག་སྣོད་ཀྱི་རྩ་སྒྲིག་ ’%s དེ་ ངོས་འཛིན་འབད་མ་ཚུགས།	▁ གཟུགས་བརྙན་ཡིག་སྣ ོ ད་ ཀ ྱི་རྩ་སྒྲིག་ ▁ ’ % s ▁ དེ་ ▁ ང ོ ས་འཛིན་འབད་མ་ཚུགས།	▁གཟུགས་བརྙན་ ཡིག་སྣོད་ ཀྱི་ རྩ་སྒྲིག་ ▁ ’ % s ▁དེ་ ▁ ངོས་འཛིན་ འབད་མ་ཚུགས།
dzo_Tibt	29	1	34	8	5	-3	8.0	5.0	-3.0	3	0	0	0	5	0	0	0	དཔེ་མཛོད་ཀྱི་གནས་ཁོངས་སེལ་འཐུ་འབད་	▁ དཔེ་མཛ ོ ད་ ཀ ྱི་གནས་ཁ ོ ངས་སེལ་འཐུ་འབད་	▁དཔེ་ མཛོད་ ཀྱི་ གནས་ཁོངས་ སེལ་འཐུ་འབད་
dzo_Tibt	30	8	147	31	33	2	3.875	4.125	0.25	8	0	0	0	28	5	0	0	Cooleyགི་ མེ་ལོང་བལྟ་ནི་གི་ཐབས་རིག་འདི་ ང་ཟེར་མི་འདི་ གཞན་མི་ཚུ་བལྟ་ཡི་རང་ ཁོང་གིས་ ང་བཅས་ཀྱིས་འབད་མི་ལུ་ ག་དེ་སྦེ་མནོ་འོང་ག་ཟེར་རང་ འབྱུང་དོ་ཡོདཔ་ཨིན་མས།	▁Cool ey གི་ ▁ མེ་ལ ོ ང་བལྟ་ནི་གི་ཐབས་རིག་འདི་ ▁ ང་ཟེར་མི་འདི་ ▁ གཞན་མི་ཚུ་བལྟ་ཡི་རང་ ▁ ཁ ོ ང་གིས་ ▁ ང་བཅས་ ཀ ྱིས་འབད་མི་ལུ་ ▁ ག་དེ་སྦེ་མན ོ ་འ ོ ང་ག་ཟེར་རང་ ▁ འབྱུང་ད ོ ་ཡ ོ དཔ་ཨིན་མས།	▁Cool ey གི་ ▁མེ་ ལོ ང་ བལྟ་ ནི་གི་ ཐབས་ རིག་ འདི་ ▁ ང་ ཟེར་མི་འདི་ ▁གཞན་མི་ ཚུ་ བལྟ་ ཡི་ རང་ ▁ཁོང་གིས་ ▁ ང་བཅས་ཀྱིས་ འབད་མི་ ལུ་ ▁ ག་དེ་སྦེ་ མནོ་ འོང་ ག་ ཟེར་ རང་ ▁འབྱུང་ དོ་ཡོདཔ་ཨིན་མས།
dzo_Tibt	31	1	9	2	5	3	2.0	5.0	3.0	0	2	0	0	5	0	0	0	ད་ཝཌི་མི།	▁ ད་ཝཌི་མི།	▁ད ་ཝ ཌི་ མི །
dzo_Tibt	32	1	13	7	6	-1	7.0	6.0	-1.0	5	2	0	0	3	3	0	0	བེ་ལུསི་:(_V)	▁ བེ་ལུསི་ : ( _ V )	▁ བེ་ལུ སི་ :(_ V )
dzo_Tibt	33	2	20	10	6	-4	5.0	3.0	-2.0	5	2	0	0	2	4	0	0	སྲོལ་སྒྲིག་ (_C)popup	▁ སྲ ོ ལ་སྒྲིག་ ▁( _ C ) pop up	▁སྲོལ་སྒྲིག་ ▁(_ C ) pop up
dzo_Tibt	34	68	2011	344	412	68	5.0588235294117645	6.0588235294117645	1.0	126	27	0	0	371	41	0	0	ཡོངས་འབྲེལ་ཤེས་ཡོན་གྱི་ཁེཕན་ཡོདཔ་དང་གཅིག་ཁར་ གདོང་ལེན་ཡང་འབྱུང་དོ་ཡོདཔ་ཨིན། དེ་ཡང་ Dorji (2021) གིས་འབད་བ་ཅིན་ ཡོངས་འབྲེལ་ཤེས་ཡོན་འདི་གིས་སྦེ་ གདོང་སྐོར་སློབ་སྟོན་བཟུམ་ཅིག་སྟོན་...	▁ ཡ ོ ངས་འབྲེལ་ཤེས་ཡ ོ ན་གྱི་ཁེཕན་ཡ ོ དཔ་དང་གཅིག་ཁར་ ▁ གད ོ ང་ལེན་ཡང་འབྱུང་ད ོ ་ཡ ོ དཔ་ཨིན། ▁ དེ་ཡང་ ▁Dor ji ▁(20 21) ▁ གིས་འབད་བ་ཅིན་ ▁ ཡ ོ ངས་འབྲེལ་ཤེས་ཡ ོ ན་འདི་གིས་སྦེ་ ▁ གད ོ ང་སྐ ོ ར་སླ ོ བ་སྟ ོ ན་བཟུམ་ཅིག་སྟ ོ ན་དག ོ ་པའི་ད ོ ན་ཚན་ཚུ་ ▁ མགྱ ོ གས་པར་སྟ ོ ན་མི་ཚུགས་ད ོ ་ཡ ོ དཔ་ཨིན། ▁ ཡ ོ ངས་འབྲེལ་གྱི་ཐ ོ ག་ལས་ལྷབ་སྦྱང་འབད་ནི་འདི་འཕྲུལ་རིག་དང་འཁྲིལ་དག ོ ་ནི་འདི་གིས་ ▁ རང་གི་མན ོ ་ད ོ ་བཟུམ་ ▁ དུས་ཚ ོ ད་དང་འཁྲིལ་སྟ ོ ན་མ་ཚུགས་པའི་ད ཀ འ་ངལ་དང་ ▁ ཡ	▁ཡོངས་འབྲེལ་ ཤེས་ཡོན་ གྱི་ ཁ ེ ཕན་ ཡོདཔ་ དང་གཅིག་ཁར་ ▁གདོང་ ལེན་ ཡང་ འབྱུང་ དོ་ཡོདཔ་ཨིན། ▁དེ་ཡང་ ▁Dor ji ▁(20 21) ▁གིས་ འབད་བ་ཅིན་ ▁ཡོངས་འབྲེལ་ ཤེས་ཡོན་ འདི་གིས་ སྦེ་ ▁གདོང་ སྐོར་ སློབ་ སྟོན་ བཟུམ་ཅིག་ སྟོན་ དགོ་པའི་ དོན་ ཚན་ ཚུ་ ▁མགྱོགས་ པར་ སྟོན་ མི་ ཚུགས་ དོ་ཡོདཔ་ཨིན། ▁ཡོངས་འབྲེལ་ གྱི་ཐོག་ལས་ ལྷ བ་ སྦྱང་ འབད་ནི་འདི་ འཕྲུལ་རིག་ དང་འཁྲིལ་ དགོ་ ནི་འདི་གིས་ ▁རང་གི་ མནོ་ དོ་བཟུམ་ ▁དུས་ཚོད་ དང་འཁྲིལ་ སྟོན་ མ་ཚུགས་པའི་ དཀའ་ངལ་ དང་ ▁ཡོངས་འབྲེལ་ གྱི་ མ ཉེན་ ཆས་ ཚུ་ ལག་ལེན་འཐབ་ནི་ ལུ་ དཀའ་ངལ་ འབྱུང་ ནི། ▁ སློབ་ཕྲུག་ ཚུ་ དུས་ རྒྱུན་ གྱི་ དབྱེ་ ཞིབ་ ཚུ་ ▁ག་ཅི་
dzo_Tibt	35	5	50	16	20	4	3.2	4.0	0.8	6	6	0	0	10	10	0	0	པེ་དྲ་དེ་སཾའུ་དོ་མིན་གོས་(Pedra de São Domingos) 2050m	▁ པེ་དྲ་དེ་སཾའུ་ད ོ ་མིན་ག ོ ས་ ( Pe dra ▁de ▁São ▁Domingo s ) ▁2050 m	▁པེ་ དྲ ་དེ་ ས ཾ འུ་ དོ་ མིན་ གོ ས་ ( Pe dra ▁de ▁São ▁Domingo s ) ▁2050 m
dzo_Tibt	36	6	228	31	55	24	5.166666666666667	9.166666666666666	4.0	10	7	0	0	53	2	0	0	ཆ་མེད་བཏང་ནི་གི་སྲིད་བྱུས་མ་འདྲཝ་སྦེ་ཡོད་རུང་ སྤྱི་ཟླ་༣པའི་ཟླ་མཇུག་ཚུན་ཚོད་ ཨ་ལོམ་པིག་གི་རེའུ་མིག་བཟོ་བའི་སྐབས་ལུ་ ནད་འབུཔ་ཀོ་རོ་ན་ཝའི་རཱས་ལས་བརྟེན་པའི་ཆ་མེད་འགྱོ་མི་ཚུ་ སྤྱི་ལོ...	▁ ཆ་མེད་བཏང་ནི་གི་སྲིད་བྱུས་མ་འདྲཝ་སྦེ་ཡ ོ ད་རུང་ ▁ སྤྱི་ཟླ་༣པའི་ཟླ་མཇུག་ཚུན་ཚ ོ ད་ ▁ ཨ་ལ ོ མ་པིག་གི་རེའུ་མིག་བཟ ོ ་བའི་སྐབས་ལུ་ ▁ ནད་འབུཔ་ ཀ ོ ་ར ོ ་ན་ཝའི་རཱས་ལས་བརྟེན་པའི་ཆ་མེད་འགྱ ོ ་མི་ཚུ་ ▁ སྤྱི་ལ ོ ་༢༠༢༠གི་སྤྱི་ཟླ་༧པ་ཚུན་ཚ ོ ད་ ▁ ཕར་འཕུལ་རྐྱབ་ནི་མེདཔ་ཨིན་མས།	▁ཆ ་མེད་ བཏང་ནི་ གི་ སྲིད་བྱུས་ མ་འདྲཝ་སྦེ་ ཡོད་རུང་ ▁སྤྱི་ཟླ་ ༣ པའི་ ཟླ་ མཇུག་ ཚུན་ཚོད་ ▁ཨ་ ལོ མ་པ ིག་ གི་ རེ འུ་ མིག་ བཟོ ་བའི་སྐབས་ལུ་ ▁ ནད་ འབུཔ་ ཀོ་ རོ་ ན་ ཝ འི་ ར ཱ ས་ ལས་བརྟེན་ པའི་ ཆ་ མེད་ འགྱོ་མི་ ཚུ་ ▁སྤྱི་ལོ་༢༠ ༢༠ གི་ སྤྱི་ ཟླ་ ༧ པ་ ཚུན་ཚོད་ ▁ ཕར་ འ ཕུལ་ རྐྱབ་ནི་ མེདཔ་ ཨིན་མས།
dzo_Tibt	37	10	182	43	48	5	4.3	4.8	0.5	12	3	0	0	41	7	0	0	ཨི་བོ་ལུ་ཤཱན་གྱི་ པཱམ་མཉམ་བྱུང་གི་ བསྒྱུར་བཅོས་དྲན་དེབ་དང་ ས་ཁྲའི་ཡིག་སྣོད་ཚུ་ གྱུར་ཡར་སོ་ནུག. ཨི་བོ་ལུ་ཤཱན་གྱིས་ ཁྱོད་ཀྱི་ པའི་ལོཊི་མཉམ་བྱུང་གནད་སྡུད་ གཞིས་སྤོ་བའི་རིང་ལུ་ བཟོད...	▁ ཨི་བ ོ ་ལུ་ཤཱན་གྱི་ ▁ པཱམ་མཉམ་བྱུང་གི་ ▁ བསྒྱུར་བཅ ོ ས་དྲན་དེབ་དང་ ▁ ས་ཁྲའི་ཡིག་སྣ ོ ད་ཚུ་ ▁ གྱུར་ཡར་ས ོ ་ནུག . ▁ ཨི་བ ོ ་ལུ་ཤཱན་གྱིས་ ▁ ཁྱ ོ ད་ ཀ ྱི་ ▁ པའི་ལ ོ ཊི་མཉམ་བྱུང་གནད་སྡུད་ ▁ གཞིས་སྤ ོ ་བའི་རིང་ལུ་ ▁ བཟ ོ ད་པ་བསྒ ོ མ་གནང་།	▁ཨི་བོ་ལུ་ཤཱན་ གྱི་ ▁པ ཱ མ་ མཉམ་ བྱུང་ གི་ ▁ བསྒྱུར་བཅོས་ དྲན་ དེབ་ དང་ ▁ ས་ ཁྲ འི་ ཡིག་སྣོད་ཚུ་ ▁ གྱུར་ ཡར་ སོ་ ནུག . ▁ཨི་བོ་ལུ་ཤཱན་ གྱིས་ ▁ཁྱོད་ཀྱི་ ▁ པའི་ ལོ ཊི་ མཉམ་ བྱུང་ གནད་སྡུད་ ▁ གཞི ས་ སྤོ་ བའི་ རིང་ ལུ་ ▁ བཟོ ད་ པ་ བསྒ ོམ་ གནང་།
dzo_Tibt	38	4	37	9	13	4	2.25	3.25	1.0	3	1	0	0	9	4	0	0	ཨེལ་ཌི་ ཉམས་སྲུང་འབད་ *འགྱུར་ཅན་ཚུ། (_*)	▁ ཨེལ་ཌི་ ▁ ཉམས་སྲུང་འབད་ ▁* འགྱུར་ཅན་ཚུ། ▁( _ *)	▁ ཨེལ་ ཌི་ ▁ ཉམས་ སྲུང་ འབད་ ▁* འགྱུར་ ཅན་ ཚུ། ▁(_ *)
dzo_Tibt	39	1	63	6	16	10	6.0	16.0	10.0	2	2	0	0	16	0	0	0	སེལ་འཐུ་འབད་ཡོད་པའི་སེམ་མཉམ་ཐིག་གི་གྲུ་ཟུར་དེ་བསྒྱུར་བཆཅོས་འབད།	▁ སེལ་འཐུ་འབད་ཡ ོ ད་པའི་སེམ་མཉམ་ཐིག་གི་གྲུ་ཟུར་དེ་བསྒྱུར་བཆཅ ོ ས་འབད།	▁སེལ་འཐུ་འབད་ ཡོད་པའི་ སེ མ་ མཉམ་ ཐིག་ གི་ གྲུ་ ཟུར་ དེ་ བསྒྱུར་ བ ཆ ཅོ ས་ འབད།
dzo_Tibt	40	11	251	42	66	24	3.8181818181818183	6.0	2.1818181818181817	10	8	0	0	59	7	0	0	འགྲེམས་ཁང་གིས་ གནམ་ལོ་གསར་ཚེས་ཀྱི་ཡི་གུ་༤༢༩རྩིས་ཏེ་ འགྲེམས་ཁང་དང་འབྲེལ་བའི་ཡིག་ཆ་༦༠༠ལྷགཔ་ཅིག་ སྤྲོད་དགོ་པའི་མི་གི་ལག་པར་མ་སྤྲོད་པར་ བུཚ་འདི་གིས་ གཡིབ་བཞག་སྟེ་ཡོདཔ་སྦེ་མཐོང་པའི་ཤ...	▁ འགྲེམས་ཁང་གིས་ ▁ གནམ་ལ ོ ་གསར་ཚེས་ ཀ ྱི་ཡི་གུ་༤༢༩རྩིས་ཏེ་ ▁ འགྲེམས་ཁང་དང་འབྲེལ་བའི་ཡིག་ཆ་༦༠༠ལྷགཔ་ཅིག་ ▁ སྤྲ ོ ད་དག ོ ་པའི་མི་གི་ལག་པར་མ་སྤྲ ོ ད་པར་ ▁ བུཚ་འདི་གིས་ ▁ གཡིབ་བཞག་སྟེ་ཡ ོ དཔ་སྦེ་མཐ ོ ང་པའི་ཤུལ་ལས་ ▁ འགྲེམས་ཁང་གིས་ ▁ ཁ་ཙ་ ▁ མི་སེར་ཚུ་དང་ ▁ བརྡ་བརྒྱུད་ ཀ ྱི་ཐ ོ ག་ལས་ ▁ བཤགས་པ་ཕུལ་ཡ ོ དཔ་ཨིན།	▁ འགྲེ མས་ ཁང་ གིས་ ▁གནམ་ ལོ་ གསར་ ཚེས་ ཀྱི་ ཡི་ གུ་ ༤ ༢ ༩ རྩིས་ཏེ་ ▁ འགྲེ མས་ ཁང་ དང་འབྲེལ་བའི་ ཡིག་ཆ་ ༦ ༠༠ ལྷག པ་ཅིག་ ▁ སྤྲོད་ དགོ་པའི་ མི་གི་ ལག་ པར་ མ་ སྤྲོད་ པར་ ▁ བུ ཚ ་ འདི་གིས་ ▁གཡ ིབ་ བཞག་སྟེ་ ཡོདཔ་སྦེ་ མཐོང་ པའི་ ཤུལ་ལས་ ▁ འགྲེ མས་ ཁང་ གིས་ ▁ཁ་ ཙ ་ ▁མི་སེར་ ཚུ་དང་ ▁ བརྡ་བརྒྱུད་ ཀྱི་ཐོག་ལས་ ▁ བཤ གས་ པ་ ཕུལ་ ཡོདཔ་ཨིན།
dzo_Tibt	41	11	77	34	32	-2	3.090909090909091	2.909090909090909	-0.18181818181818182	22	18	0	0	11	21	0	0	སྙོམ་རྩིས་དང་པའི་ནང་ལུ་ c2 གི་ཚབ་ལུ་ 4y2བཙུགས་པ་ཅིན་ (c2 = 2b2) གིས་ 4y2= 2b2 ཐོན་འོང་།	▁ སྙ ོ མ་རྩིས་དང་པའི་ནང་ལུ་ ▁c 2 ▁ གི་ཚབ་ལུ་ ▁4 y 2 བཙུགས་པ་ཅིན་ ▁( c 2 ▁= ▁2 b 2) ▁ གིས་ ▁4 y 2 = ▁2 b 2 ▁ ཐ ོ ན་འ ོ ང་།	▁ སྙོམ ་རྩིས་ དང་ པའི་ནང་ལུ་ ▁c 2 ▁གི་ ཚབ་ལུ་ ▁4 y 2 བཙུགས་ པ་ཅིན་ ▁( c 2 ▁= ▁2 b 2) ▁གིས་ ▁4 y 2 = ▁2 b 2 ▁ ཐོན་ འོང་།
dzo_Tibt	42	1	21	4	10	6	4.0	10.0	6.0	1	2	0	0	9	1	0	0	སེ་མ་རང་/ཨཱ་མཱད་ཡ་ནི།	▁ སེ་མ་རང་ / ཨཱ་མཱད་ཡ་ནི།	▁སེ ་མ་ རང་ / ཨཱ ་ མཱ ད་ ཡ་ ནི།
dzo_Tibt	43	7	57	18	18	0	2.5714285714285716	2.5714285714285716	0.0	7	5	0	0	10	8	0	0	ཁ་མེ་རོན་ – ཁ་མེ་རོན་སྤྱི་མཐུན་རྒྱལ་ཁབ Republic of Cameroon 喀麦隆	▁ ཁ་མེ་ར ོ ན་ ▁– ▁ ཁ་མེ་ར ོ ན་སྤྱི་མཐུན་རྒྱལ་ཁབ ▁Republic ▁of ▁Cam e roon ▁ 喀 麦 隆	▁ཁ་ མེ་ ར ོན་ ▁– ▁ཁ་ མེ་ རོ ན་ས ྤྱི་མཐུན་རྒྱལ་ཁབ ▁Republic ▁of ▁Camero on ▁ 喀 麦 隆
dzo_Tibt	44	1	28	6	6	0	6.0	6.0	0.0	2	0	0	0	6	0	0	0	ལེགས་སྐྱོང་མ་འཐབ་པའི་འཛོལ་བ།	▁ ལེགས་སྐྱ ོ ང་མ་འཐབ་པའི་འཛ ོ ལ་བ།	▁ལེགས་ སྐྱོང་ མ་ འཐབ་ པའི་ འཛོལ་བ།
dzo_Tibt	45	1	23	2	6	4	2.0	6.0	4.0	0	1	0	0	6	0	0	0	གཟུགས་བརྙན་ས་ཁྲའི་མིང་།	▁ གཟུགས་བརྙན་ས་ཁྲའི་མིང་།	▁གཟུགས་བརྙན་ ས་ ཁྲ འི་ མིང་ །
dzo_Tibt	46	1	22	2	7	5	2.0	7.0	5.0	0	1	0	0	7	0	0	0	བན་ཤི་སྙན་ཆ་གཏང་འཕྲུལ་	▁ བན་ཤི་སྙན་ཆ་གཏང་འཕྲུལ་	▁བ ན་ ཤི་ སྙན་ ཆ་ གཏང་ འཕྲུལ་
dzo_Tibt	47	2	18	7	8	1	3.5	4.0	0.5	2	3	0	0	6	2	0	0	བར་ ཧར་བར།(གྲུ་ཁང་)	▁ བར་ ▁ ཧར་བར། ( གྲུ་ཁང་ )	▁བར་ ▁ཧ ར་བ ར། ( གྲུ་ ཁང་ )
dzo_Tibt	48	2	100	12	26	14	6.0	13.0	7.0	4	1	0	0	25	1	0	0	ང་བཅས་ར་འཛམ་གླིང་གི་དབྱིས་འདི་སྒོང་རྡོག་རིལ་རི་སྦེ་ཨིན་མས་ཟེར་ སེམས་ཁར་འཆར་མི་འགོ་དང་པ་འདི་ཁོ་ཨིན་མས།	▁ ང་བཅས་ར་འཛམ་གླིང་གི་དབྱིས་འདི་སྒ ོ ང་རྡ ོ ག་རིལ་རི་སྦེ་ཨིན་མས་ཟེར་ ▁ སེམས་ཁར་འཆར་མི་འག ོ ་དང་པ་འདི་ཁ ོ ་ཨིན་མས།	▁ང་བཅས་ ར་ འཛམ་གླིང་ གི་ ད བྱ ིས་ འདི་ སྒོ ང་ རྡོ ག་ར ིལ་ རི་ སྦེ་ ཨིན་ མས་ ཟེར་ ▁ སེམས་ཁར་ འཆར་ མི་ འགོ་དང་པ་ འདི་ ཁོ་ ཨིན་མས།
dzo_Tibt	49	1	13	4	6	2	4.0	6.0	2.0	1	4	0	0	4	2	0	0	གནམ་གཤིས་:ཆརཔ	▁ གནམ་གཤིས་ : ཆརཔ	▁ གནམ་གཤིས་ : ཆ ར པ
dzo_Tibt	50	3	45	12	10	-2	4.0	3.3333333333333335	-0.6666666666666666	4	0	0	0	9	1	0	0	ངོ་རྟགས་འདི་གིས་ ཡར་འཕར་ལུ་ ཕན་གནོད་ཡོདཔ་ཨིན་ན།	▁ ང ོ ་རྟགས་འདི་གིས་ ▁ ཡར་འཕར་ལུ་ ▁ ཕན་གན ོ ད་ཡ ོ དཔ་ཨིན་ན།	▁ ངོ་རྟགས་ འདི་གིས་ ▁ཡར་ འཕ ར་ལུ་ ▁ཕན་ གནོད་ ཡོདཔ་ཨིན་ ན།
dzo_Tibt	51	1	12	5	6	1	5.0	6.0	1.0	3	1	0	0	6	0	0	0	ཨོཀ་མཱུལ་གི།	▁ ཨ ོ ཀ ་མཱུལ་གི།	▁ཨོ ཀ་ མཱ ུལ་ གི །
dzo_Tibt	52	1	34	4	8	4	4.0	8.0	4.0	1	0	0	0	7	1	0	0	འདྲ་ཡིག་འགྲེལ་བཤད་ཀྱི་ཡིག་འབྲུ་ཚུ།	▁ འདྲ་ཡིག་འགྲེལ་བཤད་ ཀ ྱི་ཡིག་འབྲུ་ཚུ།	▁ འདྲ་ ཡིག་ འགྲེལ་ བཤད་ ཀྱི་ ཡིག་འབྲུ་ ཚུ།
