point_id	language_script	language_name	status	script	family	macro_family	region	sample_idx	text
xav_Latn:26	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	26	Ti'ai ãma dasiré ĩ̱podo hã ĩ̱ma waihu'u pese di, dawasédé te dama 're ĩ'apari mono da hã, 'Re ĩhâimana u'âsi mono zadawa para. Ãne na asiwi ĩ̱waihu'u za'ra wa'aba da, wa za ĩhi'ré ma tinha, wahutu da. Tawamhã ĩmorĩ'õ ma, te tinha Zezusi hã: — Ma'ãpé, aiwahutu. Asa'warizé hã âri, asõrõwa u aimorĩ da oto.
xav_Latn:27	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	27	Taha wa , te dama ĩpire norĩ hã tãma nharĩ za'ra , ãne : — E 'wa sadawa para , ma tô ĩdazate mo , rob u . 'Re ĩhâimana u'âsi mono zadawa para , sate mono wamhã , e marĩ te za ĩ'manha , dama ĩ'manharĩ waihu'u'õ hã wa te ãma aiwaihu'u za'ra da .
xav_Latn:28	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	28	Ma tô tiwi waptẽrẽ za'ra , Paru hã te te tãma satõrĩ za'ra da , Zeruzarẽ u . Ta norĩ hã bâdâdi wãi wa , te te siwi wĩrĩ da , aré ãma siwada'uri za'ra na dâ'âsina , ma tô tiwi waptẽrẽ za'ra , Zeruzarẽ u te te satõrĩ da .
xav_Latn:29	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	29	Uburé 'Re ĩhâimana u'âsi mono pẽ'ẽzani 'madâ'â sina 're ĩhâimana za'ra mono norĩ si, te 'Re ĩhâimana u'âsi mono 'ra, 're nomro, Ĩpẽ'ẽzani te te 're ĩsimroi wẽ mono norĩ hã.
xav_Latn:30	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	30	Danho'reptui'wa da hã tinhib'apito na ma tô sisi , Dawi hã . Ĩsib'apito 're morĩ nherẽ , e niha te za ĩsa'u si poto nherẽ , Danho'reptui'wa da hã ĩsihudu na 're hâimana . — Ãne ma tô da'ahâ na da'mahâ , Zezusi hã . Tawamhã Zezusihi nhimiroti hã wẽ wa , ma da'ahâ na wapari ze za'ra ni .
xav_Latn:31	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	31	'Re ĩhâimana u'âsi mono hã ma tô sitẽme ti'â apâ, ĩsimire niwĩ oto 're sãmra u'âsi mono da. Tawamhã Tipẽ'ẽzani hã ma tô ti'ra ma tisõ, te te tãma ãma ĩropisutu siro hã, te te sima 're ĩda'awẽ mono zéb uwaibaba, te te dama 're anhomri mono da. Ãhãna, Zezusi hã ma tô wama sõmri za'ra, Tipẽ'ẽzani hã. Taha wa, ma tô ãne wa'ãma asõpré wa'wa. Ma tô duré ãne ĩwawapari za'ra wa'wa, aimreme mono bâ wa'aba.
xav_Latn:32	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	32	Tawamhã Zezusi hã ma tô sima dazô hâ , ĩsimirowasu'u hã da te wapari za'ra da . Ãne te dama tinha : — Ma'ãpé , ĩ̱wapari pese za'ra wa'aba za , marĩ hã waihu'u za'ra wa'aba da , ãma .
xav_Latn:33	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	33	Tawamhã tãma ĩrowasu'u'wa te duré tãma tinha: — 'Re ĩhâimana u'âsi mono, marĩ hã ĩwẽ na te te aima wasu'u wamhã, wasété õ nherẽ, asiwi wẽ'õ õ di za.
xav_Latn:34	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	34	Tawamhã Banabé norĩ hã ma tô tineb zahuré , Saruhu me . 'Re ĩhâimana u'âsi mono pẽ'ẽzani ré , ma tô tineb zahuré , Sere'usiza na 'ri nho'õmo nhisi u . Ta hawi , te duré tineb zahuré , Sipri na rob'ré za'iti nhisi u . Rowa'u'u na uba'renem na ma tô saprĩ zahuré , dame .
xav_Latn:35	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	35	Wa hã wa za te 're aipawaptob za'ra wa'wa , danhib'apito norĩ ma , 're asiwasu'u za'ra wa'aba mono zéb da hã . Ãne wa , aimreme wẽ na te za aiwẽ'õ'wa norĩ hã 're ĩsõwada za'ra wa'aba mo .
xav_Latn:36	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	36	Ãne te te ĩdawẽ'õ za'ra zém na hã, te te wapari ze za'ra õ di, Zezusi hã. Taha wa, te ãne tãma nharĩ za'ra: — Tô'ã. Dawi rosawi za'ra wa'aba tõ. A'â we ĩ̱tẽme da te simroi mono, ai'uté norĩ hã. Ã norĩ hã ai'uté norĩ hã õne haré simizazei pese na 're ĩhâimana za'ra mono ne, tane ni'wam norĩ hã 're hâimana za'ra mono wapsi, te za 'Re ĩhâimana u'âsi mono hã ãma 're sib'a'uwẽ za'ra.
xav_Latn:37	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	37	Ãne hã daré romhâimana pari , marĩ hã te za watobro hâiwa na , dama ĩ̱pibu pese zéb da hã , wa hã dasiré ĩ̱podo , apâ we ĩ̱morĩzém na da te ĩ̱'ãma waihu'u za'ra da oto . Tawapsi te za oto daro mono bâ dasiwi ĩ̱'madâ'â ni , hâiwa'a na we ĩ̱morĩ ré . Ĩ̱waihu'u pese na wa za wei mo apâ , duré ĩ̱hâiba na hã rowa'a za'ẽtẽ ré . Da te dasiwi ĩ̱'madâ'â za'ra wamhã , te za 're dazadari za'ra , robzawi te , danhimiza'rese ĩ̱zô 're danhimipari za'ra mono õ wa .
xav_Latn:38	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	38	Zezusihi zô zama, te tahârâ ni, ĩsiré 're ĩwanomro mono norĩ zô zama, dasina damro u wasi'aba'ré da. Taha wa, wa duré wa norĩ hã dame asimro ni.
xav_Latn:39	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	39	— Sipahudu hã marĩ dâ'â u 're si'rã'õtõ mono wamhã , dama pibui pese za'ra di , marĩ hã 're dâ'â za'ra mono wa , 're ĩsimi'wara mono zé hã . Tane , wa hã apâ we ĩ̱morĩzé hã uburé dama ĩ̱pibu pese za'ra di za oto . — Ãne ma tô Zezusi hã wama sina rowaihu'u sirõmo za'ra , ĩsiré 're ĩwanomro mono norĩ ma .
xav_Latn:40	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	40	Te duré tãma nharĩ za'ra: — Ti'ai u, wa wei mo, ti'a na te sazu da, zata da. Zata sirõmo 'wa'âhã, aré ĩ̱ma wẽ di.
xav_Latn:41	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	41	Ĩ̱sisãnawã norĩ , ĩ̱ma asawi pese za'ra wa'aba norĩ hã , 'Re ĩhâimana u'âsi mono 'ra , wa oto 're wahâimana za'ra . Tane nherẽ , za 're ĩwahâimana za'ra mono zéb da hã , zahadu wama waihu'u prã za'ra di . Cristu hã apâ wei wazô morĩ wamhã , ĩsine wa za oto 're wahâimana za'ra . Ãhã si wama waihu'u pese za'ra di . E marĩ wa , wa za ĩsine 're wahâimana za'ra . Tô sena Cristu hã 're ĩhâimana mono zém na 'râwi wa te oto wasiwi waihu'u za'ra wa , wa za ĩsine 're wahâimana za'ra .
xav_Latn:42	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	42	Duré Izati hã 'Re ĩhâimana u'âsi mono si te te sina 're ĩ'umnhasi mono zéb zarina, ma tô ti'ra norĩ ãma rowaptẽ tiwi, ĩwẽ na si te te 're pawaptob u'âsi zahuré mono da, duré ĩwẽ si te te tãma 're pisutu zahuré mono da, Zaco norĩ ma hã Eza'uhu me.
xav_Latn:43	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	43	Tawamhã wa norĩ hã Zezusihi siré 're ĩwanomro mono norĩ hã wa tô ai'aba'ré ni Darireza u , 11 na wahâiba za'ra hã . Ẽtẽ 'rãihâ u wa ai'aba'ré ni , Zezusi te te wama ĩpisutu za'ra zéb u .
xav_Latn:44	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	44	Tô sena wa za aima rowasu'u za'ra wa'wa, amnho potozé wasu'u na hã. E niha te za amnho hã ti'rã ahâ. Ai'uréiwi nomro wamhã, poto õ di za. Ab're 're, 're rere'e mono wa, ĩtomhâ, 're si'utõrĩ mono wapsi, te za 're poto za'ra. 'Re poto za'ra mono wapsi, 'rãi ahâ di za. Misire nherẽ, poto wamhã, nhama wamhã, zâb ahâ di za. — Ãne Zezusi te sina simiré'é, sõ'awib õ nherẽ.
xav_Latn:45	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	45	Tawamhã Asôsi u wisi wi , ma tô watẽme tizébré za'ra , rowa'u'u na uba'renem na .
xav_Latn:46	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	46	Te duré tãma nharĩ za'ra : — Wa hã 'Re ĩhâimana u'âsi mono te te ĩ̱pisudu , dasiré ĩ̱poto da , ti'ai ãma . Taha wa , dama ĩ̱pire di , sabadu na roti hã te dama 're ĩ'apisutu mono zéb da hã . — Ãne ma tô tãma waihu'u za'ra , Zezusi hã .
xav_Latn:47	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	47	Tawamhã aibâ hã Marizaha ãma ĩmro da hã 're morĩ wẽ di , Zuzé na ĩsisi hã . Ta hã marĩ ĩwẽ si te te 're 'manharĩ u'âsi . Taha wa , ma tô sima rosa'rata , ãma ĩmro da ropisudu hã pi'uriwi za te te siwi ĩpari na hã , duré danho'a ĩwasété na te te ãma hiri wa , da te dasiwi waihu'u za'ra tõ da .
xav_Latn:48	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	48	Ĩ'u'ẽne hã ma duré ti'â. 'Re ĩhâimana u'âsi mono ãma te duré ĩré ãma tiwata, sõpru wa. Taha pari, ma tô te te wẽ'ẽ, ĩ'u'ẽne hã. Te te wẽ'ẽi mono parimhã, ma tô te te tãma sõmri, tisiré 're ĩnomro mono norĩ ma. Te duré tãma nharĩ za'ra, ãne: — Ã, ĩ'u'ẽne hã huri aba. Ã hã ĩ̱hâiba, te wasu'u, za asada ĩ̱sisõmri aba zé hã. Ã hã te za 're ĩhuri aba mo, ĩ̱'ãma 're asipo're pu'u u'âsi za'ra wa'aba mono zéb da hã. — Ãne te tãma nharĩ za'ra.
xav_Latn:49	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	49	Robra na ne , dawasété na 're danomro mono nherẽ , te za dama rob'uiwẽ'wa ne 're ĩmorĩ hã te te 're da'apawaptob u'âsi , tinhimiroti na . Niwa da te dawi uprosi waihu'u õ di za ĩsimiroti hã , dawasété na 're ĩdanomro mono norĩ hã .
xav_Latn:50	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	50	Ĩ̱mama hawi wa we datẽme mo . Apâ wa za duré dahawi ĩtẽme mo , Ĩ̱mama u . — Ãne te wama siwasu'u za'ra , Zezusi hã .
xav_Latn:51	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	51	'Re ĩhâimana u'âsi mono hã, dama umnhasi uptabi di. Niwamhã dama sadawa nhipese õ di. Ta hã ma tô ĩ̱pisutu, te dama 're sadawa wasu'u mono da, sena na. Taha wa, wa hã nimahã na hã aima ĩ̱zadawa nhipese za'ra wa'aba õ di. Te aima 're ĩrowasu'u za'ra wa'aba mono zé hã, taréi õ di. Ĩ̱nhimirosa'rata waptu na hã te ãma 're saprĩ mono õ di.
xav_Latn:52	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	52	Taha pari , ma tô duré Ti'aduhu ma sihâi'ré . Taha za'u si , ma duré dama ĩsadawa wasu'u'wa da , za daro mono bâ te te ĩsatõrĩ za'ra norĩ ma , sihâi'ré za'ra , uburé te te hâiba pibu za'ra da .
xav_Latn:53	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	53	Tawamhã nasi ãma wa'ẽ za'ra parimhã, tisi'ubuzém na te te siwi ãma ĩhâiba ubu hã ma tô apâ tiwi wazere za'ra. Ĩ'uzazém na ma oto apâ siwi uza. Taha pari, te oto rob u siwi saprõ, wedepo'o nhonhi'rãmi na te te siwi sasõmri da, 'ri nho'õmo nhiti.
xav_Latn:54	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	54	Aimro ãna 're aihâimana za'ra wa'aba mono norĩ ma , wa za oto aima roti za'ra wa'wa , pi'õi mrotõ norĩ ma zama . Õne haré , 're aihâimana za'ra wa'aba mono da hã , wẽ di , wa hã ĩ̱mro õ na 're ĩ̱hâimana mono ne . Ãne hã ĩ̱ma wẽ uptabi di .
xav_Latn:55	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	55	Taha pari, ma tô apâ sai'u. Ĩ'u'ẽtẽ wapu hã ma tô te te wẽ'ẽ oto. Taha pari, ma tô te te tãma sõmri, ĩsiré ĩsi'ubumro norĩ ma. Tawamhã te ĩme tisa za'ra. Taha pari, te duré tãma roti za'ra. Te te tãma roti za'ra ré, ma tô tiwi tirowa'a. Rowa'a wamhã, ma tô oto tiwi timorĩ za'ra.
xav_Latn:56	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	56	'Re ĩhâimana u'âsi mono hã ti'ra te te wawi sawi za'ra õ di, wazada dâ'â za'ra tõ da. Wa'udâna ma tô wama sõmri za'ra tô, te te wawi sawi ãna. E tawamhã uburé marĩ ĩwẽ hã te te wama 're anhomri mono õ di za. Te te wawi 're azawi mono ãna, te za tô te te wama 're anhomri, 'Re ĩhâimana u'âsi mono hã.
xav_Latn:57	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	57	Wasisãnawã norĩ, da te wa'ãma 're rowasété za'ra mono nherẽ, duré marĩ ĩpire na wa te 're robzépata za'ra mono nherẽ, 'Re ĩhâimana u'âsi mono zadawa wasu'u hã 're sazei pese za'ra wa'aba mono wa, wa tô apâ pẽ'ẽ daba'wara pese ni.
xav_Latn:58	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	58	Tazahã te ari'iwi tihâimana za'ra oto, bâdâdi na si'aba'ré sina, sipibu za'ra wa aré, 'râwi sima ĩ'maipire zô.
xav_Latn:59	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	59	Tawamhã ni'wam norĩ hã 'Re ĩhâimana u'âsi mono nhimiroti 'rata na rob'ui'éré na dama rowahutu'wa norĩ hã ma tô 'râwi sima rowasu'u za'ra , ãne : — Õ hã te 'Re ĩhâimana u'âsi mono ãma wasété .
xav_Latn:60	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	60	Tane nherẽ , ma tô pibu Zuwã Batita hã , ĩsimirosa'rada hã te te tiwi ãma saprĩ da , â dawabzuri te te tãma 'manharĩ tõ da . Ãne te tãma tinha : — E marĩ da , te ĩ̱ma aipire uptabi nherẽ , ĩ̱ma asi'ru , â dawabzuri hã te aima 'manharĩ da . A hã te aré ĩ̱ma ĩ'manha .
xav_Latn:61	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	61	Dama rowahutu'wa zahã, te sadawa nhipese na pi'õi mrotõ norĩ wi, ĩsimarĩ na 're sipsaihuri za'ra. Tane nherẽ, te ta norĩ hã danho'a 'Re ĩhâimana u'âsi mono ma 're mreme zusi hâ, 're hâimana wẽ uptabi za'ra mono newa. Taha wa, te te dama 're ĩrob'manharĩ za'ra mono zém nhipai u, te za 'Re ĩhâimana u'âsi mono hã te te tãma 're rob'manharĩ za'ẽtẽ za'ra. — Ãne ma tô dama rowasu'u, rowahutu'wa norĩ hâimanazém na.
xav_Latn:62	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	62	— Oro õ hã Izarazéhé nhihudu norĩ nhib'apito za . E niha hã bété , tinhimiromhõsi na te te 're da'anho'reptui mono nherẽ , 'râwi sisõ'reptu waihu'u õ di bété oto . Ãhãna wedepo'o nhonhi'rãmi hawi , we te te si'ra pé , wa te wasina ĩ'umnhasi za'ra zéb da hã .
xav_Latn:63	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	63	Tawamhã Zudasihi mreme te te wapari za'ra wamhã, tãma rowẽ uptabi za'ra di. Taha wa, ma tô rob'uiprazém na tãma ropisutu za'ra, te te tãma wa'âbâ za'ra da. Tawamhã Zudasi hã te oto sima rosa'rata, nimahã bâtâ na te te dama ĩhâiba nhomri da hã.
xav_Latn:64	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	64	Da'wapéi'wa norĩ zama , ma tô ãma tiwa'ẽ za'ra . Tawamhã ma ĩtẽme ai'ré za'ra , te te tãma wẽ za'ra da , uwa 'ru 'rãi wa'u ĩsé hã , ĩwa'âbâ syry hã .
xav_Latn:65	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	65	Tawamhã Zezusi te asa tãma tinha: — Tane tô. Dâ'â nherẽ, te za hâiwa'udu, aihitébré 'wa hã.
xav_Latn:66	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	66	Tawamhã ma tô ĩ̱ma sõmri ni, wedehu waré ne hã marĩ pibuzé hã. Tawamhã 'Re ĩhâimana u'âsi mono hã ma tô ĩ̱zatõ: — Mo oto aimorĩ ti'ai ãma ĩ̱nhorõwa u, wedehu waré ne na, 'ri hã pibui mono da, duré ĩ̱ma danhoprubzé nomrizé hã pibui mono da, wedeza ne hã, danhimizama da te ĩ̱ma 're ĩzata za'ra mono zé hã. Ma'ãpé duré ĩ̱nhorõwa ãma, ĩ̱'ãma 're ĩdawata za'ra mono norĩ hã sa'rata za'ra na.
xav_Latn:67	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	67	Zezusi hã te te dama 're ĩ'arob'manharĩ wẽ mono zé hã ahâ uptabi di , da te ãma ĩrob'ui'éré za'ra õ hã . Da te ãma rob'ui'éré za'ra 'wa'âhã , aré tãma rob're syryre di ĩbaihâ ma hã , ti'ai ãma hã . Nimame 're ĩsimi'wara mono zéb da hã mare di .
xav_Latn:68	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	68	Tawamhã sa'a nhisi u, wa hâimo ai'aba'ré ni, Zezusihi siré. Sa'a nhisi ãma, wa oto ĩsiré asimro ni.
xav_Latn:69	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	69	— Wa hã , zudezu . Tasu na 'ri nho'õmo nhisi ãma ĩ̱potozé hã , Sirisiza na danhipti'a nho'õmo nhisi 'remhã . Ãme Zeruzarẽ ãma wa tô ĩ̱prédu . Damarizé hã ma tô te te ĩ̱ma 're rowahutu , wahi'rata norĩ nhimiroti na hã . Ĩ̱nhimi'ẽ na wa tô te 're romhuri pese , 'Re ĩhâimana u'âsi mono ma . A norĩ wa'wa hã asimi'ẽ na tãma 're ĩromhuri za'ra wa'aba mono ne , wa tô õhõ ma si 're ĩ̱sisõmri u'âsi , ĩ̱nhimi'ẽ na te tãma 're romhuri pese mono da , asine wa'aba .
xav_Latn:70	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	70	Tawamhã , Metizédéti hã Réwihi nhihudu , 're hâimana mono õ nherẽ , ma tô Abra'ã hã danhibro hã tãma tisõ . Tinhiptõmo hi bâ te te po'o mono pari , ma tô misi tãma tisõ . Tawamhã Metizédéti hã mreme pire na ma tô ãma mre , 'Re ĩhâimana u'âsi mono ma , ĩwẽ uptabi hã te te tãma 're apisutu mono da , Abra'ãhã ma hã . Taha ma , ma tô 'Re ĩhâimana u'âsi mono hã tãma ropisutu , duréihã .
xav_Latn:71	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	71	Tawamhã Zezusi norĩ hã ma tô saprĩ za'ra, ĩsõ'u na zara u. Te te saprĩ za'ra wamhã, ma tô aihutu, Zenezaré na danhipti'a nho'õmo nhisi u. Tame ma tô â zada'ré ãma, uba're na ãma wasisi za'ra.
xav_Latn:72	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	72	Tawamhã Zezusi te duré wama nharĩ za'ra, ãne: — Wasiwadi te nhono, Razaru hã. Wa za ĩtẽme mo, te utu da.
xav_Latn:73	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	73	Tawamhã ĩsiré 're ĩnomro mono norĩ hã te asa tãma nharĩ za'ra : — Oro aihĩni ai'ãma wasi'uirĩ mono za , te ĩwa'azadanha . — Ãne te asa tãma nharĩ za'ra , ĩsiré 're ĩnomro mono norĩ hã .
xav_Latn:74	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	74	Taha wa, ti'ab ré, wasai ré 're wahâimana za'ra mono wamhã, duré wa'uza ré 're wahâimana za'ra mono wamhã, marĩ zô si wasima 're wanhopré za'ra mono õ di za, marĩ na wa te wasima ãma 're ĩrowẽ za'ra mono zéb da hã.
xav_Latn:75	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	75	Roti tô sena hã te aima 're ĩ'awaihu'u mono hã , wẽ uptabi di . Ta hã te za 're ĩ'madâ'â pese mo , ãma 're ĩda'apawapto mono da hã , aimawi rowasu'u na da te ãma saprĩ za'ra tõ da . Taha da , te za te te 're aipawaptob u'âsi , 'Re ĩhâimana u'âsi mono pẽ'ẽzani hã , wapẽ'ẽ 're , 're ĩhâimana mono hã .
xav_Latn:76	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	76	Te ĩrobzépata da hã ĩ̱ma pire nherẽ, ĩ̱sisawi õ di, te robzépata tõ da hã. Te 're robzépata mono nherẽ, 'Re ĩhâimana u'âsi mono hã tinhib'a'uwẽ da, te te sima ĩpisutu za'ra norĩ hã wa za te 're apawaptob u'âsi, Cristu Zezusi hã te te 're saze za'ra mono da, taha zarina tinho'reptuzé hã te te sina 're uwaimrami za'ra mono da, rowẽ na ĩ'rata 're hâimana u'âsi za'ra mono da.
xav_Latn:77	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	77	Ĩsu té hã 're wairébé mono wamhã , te za ãma 're ĩwaihu'u za'ra wa'aba mo , tã 're ĩta'a mono zéb u , 're ĩrob'umhutu mono zém na hã .
xav_Latn:78	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	78	Ĩ̱siré zudezu norĩ hã ma tô duré nimahã na hã te te siwi 're ĩ̱pré'é . Ãne hã nimahã bâtâ na ma tô 5 na ĩ̱zada tiromhâiba . Misi bâtâ na , 39 na da te dasiwi 're ĩ̱pré'é mono zé hã , zudezu norĩ hã te te sima 're ĩrob'manharĩ za'ra mono zéb zarina .
xav_Latn:79	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	79	Tawamhã , da te wapari za'ra wamhã , ĩwasu'u hã wẽ wa , te ãma rosa'rata u'âsi za'ra ni . Te duré ãma tasisadanharĩ za'ra ni : — Prédu wamhã , e marĩ na te za 're hâimana , 'watébrémi hã . — Ãne te dasima nharĩ za'ra ni , ĩwẽ na te te sada 'manharĩ wa , Zuwãhã zada , 'Re ĩhâimana u'âsi mono hã .
xav_Latn:80	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	80	Ãté ai'rata sãmra ré hã , ma tô marĩ hã aiwi wasété . Ãté marĩ , ma tô aiwi ti'â , asiti morĩ õ ré . Sena wamhã , ma'ãpé we ĩ̱ma waihu'u za , apâ ĩwa'âbâzéb zarina te aima sõmri da , ĩsõwa're're , Onezimohõ upana .
xav_Latn:81	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	81	Sasedoti ĩpire norĩ zama te duré nasi ãma tiwa'ẽ za'ra, 'Re ĩhâimana u'âsi mono nhimiroti 'rata na rob'ui'éré na dama rowahutu'wa norĩ zama, dama roti'wa norĩ zama. Ãne te nasi ta norĩ hã ãma tiwa'ẽ za'ra:
xav_Latn:82	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	82	Taha pari, ma tô Zezusi hã tãma rob'ru za'ra, tisiré 're ĩnomro mono norĩ ma, uba're wa sisisi da, ĩwana te te saprĩ za'ra da zara u, Besada na 'ri wa'õtõ nhisi u, si'aba'ré da, ĩwana. Tawamhã Zezusi hã te a'â ĩsa'u tizab za'ra, te te dama rob'ru da, danhorõwa u, da te ropéi mono da.
xav_Latn:83	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	83	Zahadu marĩ hã ahâ uptabi di, te aima ãma ĩwaihu'uzéb da hã. Tane nherẽ, te ĩ̱sima wẽ õ di, ĩbaihâ na te aima ãma ĩrob'ui'éré da hã, ãhãna hã.
xav_Latn:84	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	84	Apâ wa za oto aiwi ĩ̱morĩ za'ra wa'wa , we ĩ̱zatõrĩ'wai u . Taha wa , ãhãna si wa tô uburé aima rowasu'u za'ra wa'wa , asina waihu'u sirõmo za'ra wa'aba da . Ãne aima ĩ̱siwasu'u za'ra wa'aba wa , aipẽ'ẽzé ahâ za'ra wa'aba di , we ĩ̱zatõrĩ'wai u za oto aiwi ĩ̱morĩ za'ra wa'aba wa . “ E momo te za aimo , ” ãne asiwi ĩ̱zadanharĩ na sahu za'ra wa'aba õ di za , te aima waihu'u pese za'ra wa'aba da .
xav_Latn:85	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	85	Tawamhã Zezusi te asa tãma tinha, ãne: — Ã hã 'ri ĩ'madâ'â za'ra wa'wa hã, nimahã na si te za dasiwi pru pese ni, ẽtẽ na 'ri hã. Tawamhã misi si te za oto simi'wara, ẽne hã. Sisisiwi 'manomro waihu'u õ di za oto, ẽne hã. Tâibâ za oto. — Ãne ma tô 'ri na tãma ãma rowasu'u sirõmo za'ra Zezusi hã, te te waihu'u za'ra da.
xav_Latn:86	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	86	Da'ahâ uptabi na te ĩsarina ai'aba'ré ni. Tawamhã Zudeza u wisi wamhã, ma tô ĩhâzé ré norĩ hã apese, tame.
xav_Latn:87	xav_Latn	Xavante	tail	Latn	Macro-Je	Macro-Je	South America	87	Tawamhã ropipa hã te te oto 're sépata za'ẽtẽ, adâ 're ĩsi'ubumroi mono zéb ãma hã. Ta hawi ma tô rob'madâ, ĩsibro pe hã. Te te rob'madâ'â wamhã, ma tô Abra'ã hã tisã, romhâ na. Ĩ'rata te Razaru hã nhamra, ĩsibrob'õ hã.
