id	selected_rank	oracle_rank	top1_chrfpp	selected_chrfpp	oracle_chrfpp	selected_delta_vs_top1	oracle_gain_vs_top1	gap_selected_to_oracle	selected_relation_vs_top1	selected_matches_oracle_rank	oracle_not_rank1	selected_source_overlap	top1_source_overlap	oracle_source_overlap	selected_len_ratio	top1_len_ratio	oracle_len_ratio	decision_label_for_10b	source	selected_matched_source	selected_candidate	top1_candidate	oracle_candidate	reference
b.JOH.19.40	6	3	21.950171	20.757288	25.105100	-1.192883	3.154929	4.347812	worse	false	true	0.190476	0.200000	0.250000	1.804124	0.567010	0.814433	AMBIGUOUS	Then took they the body of Jesus, and wound it in linen clothes with the spices, as the manner of the Jews is to bury.	Then they went out to see what was done; and came to Jesus, and found the man, out of whom the devils were departed, sitting at the feet of Jesus, clothed, and in his right mind: and they were afraid.	ⲀⲨⲒ ⲈⲂⲞⲖ ⲈⲚⲀⲨ ⲈⲪⲎ ⲈⲦⲀϤϢⲰⲠⲒ ⲞⲨⲞϨ ⲀⲨⲒ ϨⲀ ⲒⲎⲤⲞⲨⲤ ⲞⲨⲞϨ ⲀⲨϪⲒⲘⲒ ⲘⲠⲒⲢⲰⲘⲒ ⲈϤϨⲈⲘⲤⲒ ⲪⲎ ⲈⲦⲀ ⲚⲒⲆⲈⲘⲰⲚ ⲒⲈⲂⲞⲖ ⲚϦⲎⲦϤ ⲈϤⲞⲒ ⲚⲤⲀⲂⲈ ⲈⲢⲈ ⲚⲈϤϨⲂⲰⲤ ⲦⲞⲒ ϨⲒⲰⲦϤ ⲈϤⲬⲎ ϦⲀⲦⲈⲚ ⲚⲈⲚϬⲀⲖⲀⲨϪ ⲚⲒⲎⲤⲞⲨⲤ ⲞⲨⲞϨ ⲀⲨⲈⲢϨⲞϮ	ⲞⲨⲞϨ ⲀϤϬⲒ ⲘⲠⲒⲤⲰⲘⲀ ⲚϪⲈⲒⲰⲤⲎⲪ ⲀϤⲔⲞⲨⲖⲰⲖϤ ϦⲈⲚⲞⲨϢⲈⲚⲦⲰ ⲈⲤⲞⲨⲀⲂ.	ⲪⲀⲒ ⲈⲦⲀϤⲒ ϨⲀ ⲠⲒⲖⲀⲦⲞⲤ ⲀϤⲈⲢⲈⲦⲒⲚ ⲘⲠⲒⲤⲰⲘⲀ ⲚⲦⲈⲒⲎⲤⲞⲨⲤ ⲦⲞⲦⲈ ⲠⲒⲖⲀⲦⲞⲤ ⲀϤⲞⲨⲀϨⲤⲀϨⲚⲒ ⲈⲦⲎⲒϤ.	ⲀⲨϬⲒ ⲞⲨⲚ ⲘⲠⲒⲤⲰⲘⲀ ⲚⲦⲈⲒⲎⲤⲞⲨⲤ ⲞⲨⲞϨ ⲀⲨⲔⲞⲨⲖⲰⲖϤ ⲚϨⲀⲚϢⲈⲚⲦⲰ ⲚⲒⲀⲨ ⲚⲈⲘ ⲚⲒⲤⲐⲞⲒ ⲔⲀⲦⲀ ϮⲔⲀϨⲤ ⲚⲦⲈⲚⲒⲒⲞⲨⲆⲀⲒ ⲈⲨⲔⲰⲤ.
b.JOH.19.41	1	8	23.858951	23.858951	24.842787	0.000000	0.983836	0.983836	tie	false	true	0.357143	0.357143	0.175000	1.391753	1.391753	1.154639	AMBIGUOUS	Now in the place where he was crucified there was a garden; and in the garden a new sepulchre, wherein was never man yet laid.	And he took it down, and wrapped it in linen, and laid it in a sepulchre that was hewn in stone, wherein never man before was laid.	ⲞⲨⲞϨ ⲈⲦⲀϤⲈⲚϤ ⲈⲠⲈⲤⲎⲦ ⲀϤⲔⲞⲨⲖⲰⲖϤ ϦⲈⲚⲞⲨϢⲈⲚⲦⲰ ⲞⲨⲞϨ ⲀϤⲬⲀϤ ϦⲈⲚⲞⲨⲘϨⲀⲨ ⲈⲀϤϢⲞⲔϤ ⲘⲠⲀⲦⲞⲨⲬⲀ ϨⲖⲒ ⲚϦⲎⲦϤ ⲞⲨⲞϨ ⲀϤⲤⲔⲈⲢⲔⲈⲢ ⲚⲞⲨⲚⲒϢϮ ⲚⲰⲚⲒ ϨⲒⲢⲈⲚ ⲪⲢⲞ ⲘⲠⲒⲘϨⲀⲨ.	ⲞⲨⲞϨ ⲈⲦⲀϤⲈⲚϤ ⲈⲠⲈⲤⲎⲦ ⲀϤⲔⲞⲨⲖⲰⲖϤ ϦⲈⲚⲞⲨϢⲈⲚⲦⲰ ⲞⲨⲞϨ ⲀϤⲬⲀϤ ϦⲈⲚⲞⲨⲘϨⲀⲨ ⲈⲀϤϢⲞⲔϤ ⲘⲠⲀⲦⲞⲨⲬⲀ ϨⲖⲒ ⲚϦⲎⲦϤ ⲞⲨⲞϨ ⲀϤⲤⲔⲈⲢⲔⲈⲢ ⲚⲞⲨⲚⲒϢϮ ⲚⲰⲚⲒ ϨⲒⲢⲈⲚ ⲪⲢⲞ ⲘⲠⲒⲘϨⲀⲨ.	ⲞⲨⲞϨ ⲈⲤⲈϢⲰⲠⲒ ϦⲈⲚⲠⲒⲘⲀ ⲈⲦⲀⲨϪⲞⲤ ⲚⲰⲞⲨ ⲘⲘⲞϤ ϪⲈ ⲚⲐⲰⲦⲈⲚ ⲠⲀⲖⲀⲞⲤ ⲀⲚ ⲘⲠⲒⲘⲀ ⲈⲦⲈⲘⲘⲀⲨ ⲈⲨⲈⲘⲞⲨϮ ⲈⲢⲰⲞⲨ ϪⲈ ⲚⲈⲚϢⲎ ⲢⲒ ⲘⲪⲚⲞⲨϮ ⲈⲦⲞⲚϦ.	ⲚⲈ ⲞⲨⲞⲚ ⲞⲨϬⲰⲘ ⲆⲈ ⲠⲈ ⲘⲠⲒⲘⲀ ⲈⲦⲀⲨⲀϢϤ ⲘⲘⲞϤ ⲞⲨⲞϨ ⲚⲈⲞⲨⲞⲚ ⲞⲨⲘϨⲀⲨ ⲘⲂⲈⲢⲒ ϦⲈⲚⲠⲒϬⲰⲘ ⲘⲠⲀⲦⲞⲨϨⲒ ϨⲖⲒ ⲈϦⲞⲨⲚ ⲈⲚⲈϨ.
b.JOH.19.42	3	3	11.878853	21.312538	21.312538	9.433685	9.433685	0.000000	better	true	true	0.090909	0.130435	0.090909	1.626506	0.518072	1.626506	SWAP_TO_RANK_3	There laid they Jesus therefore because of the Jews' preparation day; for the sepulchre was nigh at hand.	And he took it down, and wrapped it in linen, and laid it in a sepulchre that was hewn in stone, wherein never man before was laid.	ⲞⲨⲞϨ ⲈⲦⲀϤⲈⲚϤ ⲈⲠⲈⲤⲎⲦ ⲀϤⲔⲞⲨⲖⲰⲖϤ ϦⲈⲚⲞⲨϢⲈⲚⲦⲰ ⲞⲨⲞϨ ⲀϤⲬⲀϤ ϦⲈⲚⲞⲨⲘϨⲀⲨ ⲈⲀϤϢⲞⲔϤ ⲘⲠⲀⲦⲞⲨⲬⲀ ϨⲖⲒ ⲚϦⲎⲦϤ ⲞⲨⲞϨ ⲀϤⲤⲔⲈⲢⲔⲈⲢ ⲚⲞⲨⲚⲒϢϮ ⲚⲰⲚⲒ ϨⲒⲢⲈⲚ ⲪⲢⲞ ⲘⲠⲒⲘϨⲀⲨ.	ⲀⲨϪⲒⲘⲒ ⲆⲈ ⲘⲠⲒⲰⲚⲒ ⲈⲀⲨⲤⲔⲈⲢⲔⲰⲢϤ ⲤⲀⲂⲞⲖ ⲘⲠⲒⲘϨⲀⲨ.	ⲞⲨⲞϨ ⲈⲦⲀϤⲈⲚϤ ⲈⲠⲈⲤⲎⲦ ⲀϤⲔⲞⲨⲖⲰⲖϤ ϦⲈⲚⲞⲨϢⲈⲚⲦⲰ ⲞⲨⲞϨ ⲀϤⲬⲀϤ ϦⲈⲚⲞⲨⲘϨⲀⲨ ⲈⲀϤϢⲞⲔϤ ⲘⲠⲀⲦⲞⲨⲬⲀ ϨⲖⲒ ⲚϦⲎⲦϤ ⲞⲨⲞϨ ⲀϤⲤⲔⲈⲢⲔⲈⲢ ⲚⲞⲨⲚⲒϢϮ ⲚⲰⲚⲒ ϨⲒⲢⲈⲚ ⲪⲢⲞ ⲘⲠⲒⲘϨⲀⲨ.	ⲈⲠⲒⲆⲎ ⲚⲀϤϦⲈⲚⲦ ⲈⲢⲰⲞⲨ ⲚϪⲈⲠⲒⲘϨⲀⲨ ⲈⲐⲂⲈϪⲈ ⲚⲈϮⲠⲀⲢⲀⲤⲔⲈⲨⲎ ⲦⲈ ⲚⲦⲈⲚⲒⲒⲞⲨⲆⲀⲒ ⲀⲨⲬⲀ ⲒⲎⲤⲞⲨⲤ ⲚϦⲎⲦϤ.
b.JOH.19.5	1	1	28.841337	28.841337	28.841337	0.000000	0.000000	0.000000	tie	true	false	0.176471	0.176471	0.176471	0.879630	0.879630	0.879630	KEEP_TOP1	Then came Jesus forth, wearing the crown of thorns, and the purple robe. And Pilate saith unto them, Behold the man!	Pilate saith unto them, What shall I do then with Jesus which is called Christ? They all say unto him, Let him be crucified.	ⲠⲈϪⲈ ⲠⲒⲖⲀⲦⲞⲤ ⲚⲰⲞⲨ ϪⲈ ⲞⲨ ⲠⲈϮⲚⲀⲀⲒϤ ⲚⲒⲎⲤⲞⲨⲤ ⲪⲎ ⲈⲦⲞⲨⲘⲞⲨϮ ⲈⲢⲞϤ ϪⲈ ⲠⲬⲢⲒⲤⲦⲞⲤ ⲠⲈϪⲰⲞⲨ ⲦⲎⲢⲞⲨ ϪⲈ ⲘⲀⲢⲞⲨⲀϢϤ.	ⲠⲈϪⲈ ⲠⲒⲖⲀⲦⲞⲤ ⲚⲰⲞⲨ ϪⲈ ⲞⲨ ⲠⲈϮⲚⲀⲀⲒϤ ⲚⲒⲎⲤⲞⲨⲤ ⲪⲎ ⲈⲦⲞⲨⲘⲞⲨϮ ⲈⲢⲞϤ ϪⲈ ⲠⲬⲢⲒⲤⲦⲞⲤ ⲠⲈϪⲰⲞⲨ ⲦⲎⲢⲞⲨ ϪⲈ ⲘⲀⲢⲞⲨⲀϢϤ.	ⲠⲈϪⲈ ⲠⲒⲖⲀⲦⲞⲤ ⲚⲰⲞⲨ ϪⲈ ⲞⲨ ⲠⲈϮⲚⲀⲀⲒϤ ⲚⲒⲎⲤⲞⲨⲤ ⲪⲎ ⲈⲦⲞⲨⲘⲞⲨϮ ⲈⲢⲞϤ ϪⲈ ⲠⲬⲢⲒⲤⲦⲞⲤ ⲠⲈϪⲰⲞⲨ ⲦⲎⲢⲞⲨ ϪⲈ ⲘⲀⲢⲞⲨⲀϢϤ.	ⲦⲞⲦⲈ ⲀϤⲒ ⲈⲂⲞⲖ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ⲈϤⲈⲢⲪⲞⲢⲒⲚ ⲘⲠⲒⲬⲖⲞⲘ ⲚⲤⲞⲨⲢⲒ ⲚⲈⲘ ⲠⲒϨⲂⲞⲤ ⲚϬⲎϪⲒ ⲞⲨⲞϨ ⲠⲈϪⲈ ⲠⲒⲖⲀⲦⲞⲤ ⲚⲰⲞⲨ ϪⲈ ϨⲎⲠⲠⲈ ⲒⲤ ⲠⲒⲢⲰⲘⲒ.
b.JOH.19.6	3	7	22.404503	26.350042	27.418575	3.945539	5.014072	1.068533	better	false	true	0.312500	0.185185	0.179487	0.445122	0.243902	0.567073	SWAP_TO_RANK_7	When the chief priests therefore and officers saw him, they cried out, saying, Crucify him, crucify him. Pilate saith unto them, Take ye him, and crucify him: for I find no fault in him.	Then said Pilate to the chief priests and to the people, I find no fault in this man.	ⲠⲒⲖⲀⲦⲞⲤ ⲆⲈ ⲠⲈϪⲀϤ ⲚⲚⲒⲀⲢⲬⲒⲈⲢⲈⲨⲤ ⲚⲈⲘ ⲚⲒⲘⲎϢ ϪⲈ ⲚϮϪⲈⲘ ϨⲖⲒ ⲚⲈⲦⲒⲀ ⲀⲚ ϦⲈⲚⲠⲀⲒⲢⲰⲘⲒ.	ⲚⲐⲰⲞⲨ ⲆⲈ ⲀⲨⲰϢ ⲈⲂⲞⲖ ⲈⲨϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀϢϤ ⲀϢϤ.	ⲠⲈϪⲀϤ ⲚⲰⲞⲨ ⲚϪⲈⲠⲒϨⲎⲄⲈⲘⲰⲚ ϪⲈ ⲞⲨ ⲄⲀⲢ ⲠⲈⲦϨⲰⲞⲨ ⲈⲦⲀϤⲀⲒϤ ⲚⲐⲰⲞⲨ ⲆⲈ ⲚϨⲞⲨⲞ ⲚⲀⲨⲰϢ ⲈⲂⲞⲖ ⲈⲨϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀϢϤ.	ϨⲞⲦⲈ ⲞⲨⲚ ⲈⲦⲀⲨⲚⲀⲨ ⲈⲢⲞϤ ⲚϪⲈⲚⲒⲀⲢⲬ ⲒⲈⲢⲈⲨⲤ ⲚⲈⲘ ⲚⲒϨⲨⲠⲎⲢⲈⲦⲎⲤ ⲀⲨⲰϢ ⲈⲂⲞⲖ ⲈⲨϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲀϢϤ ⲀϢϤ ⲠⲈϪⲈ ⲠⲒⲖⲀⲦⲞⲤ ⲚⲰⲞⲨ ϪⲈ ⲘⲰⲒⲚⲒ ⲈⲢⲞϤ ⲚⲐⲰⲦⲈⲚ ⲀϢϤ ⲀⲚⲞⲔ ⲄⲀⲢ ⲚϮϪⲈⲘ ϨⲖⲒ ⲚⲈⲦⲒⲀ ϬⲒ ⲈⲢⲞϤ ⲀⲚ.
b.JOH.19.7	1	3	20.502972	20.502972	21.440110	0.000000	0.937138	0.937138	tie	false	true	0.227273	0.227273	0.312500	1.642857	1.642857	1.419643	AMBIGUOUS	The Jews answered him, We have a law, and by our law he ought to die, because he made himself the Son of God.	To whom I answered, It is not the manner of the Romans to deliver any man to die, before that he which is accused have the accusers face to face, and have licence to answer for himself concerning the crime laid against him.	ⲀⲒⲞⲨⲰϨⲈⲘ ⲆⲈ ⲚⲰⲞⲨ ⲈⲒϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲞⲨⲤⲨⲚⲎⲐⲒⲀ ⲀⲚ ⲦⲈ ⲚⲦⲈⲚⲒⲢⲰⲘⲈⲞⲤ ⲈϮ ⲚⲞⲨⲢⲰⲘⲒ ⲚϨⲘⲞⲦ ⲘⲠⲀⲦⲞⲨⲞϨⲒ ⲈⲢⲀⲦⲞⲨ ⲚϪⲈⲚⲒⲔⲀⲦⲎⲄⲞⲢⲞⲤ ⲘⲠⲈⲘⲐⲞ ⲘⲪⲎ ⲈⲦⲞⲨⲈⲢⲔⲀⲦⲎⲄⲞⲢⲒⲚ ⲈⲢⲞϤ ⲞⲨⲞϨ ⲚⲦⲈϤϪⲈⲘ ⲘⲀ ⲚϮ ⲚⲦⲈϤⲀⲠⲞⲖⲞⲄⲒⲀ ⲈⲐⲂⲈ ⲠⲒⲀⲢⲒⲔⲒ.	ⲀⲒⲞⲨⲰϨⲈⲘ ⲆⲈ ⲚⲰⲞⲨ ⲈⲒϪⲰ ⲘⲘⲞⲤ ϪⲈ ⲞⲨⲤⲨⲚⲎⲐⲒⲀ ⲀⲚ ⲦⲈ ⲚⲦⲈⲚⲒⲢⲰⲘⲈⲞⲤ ⲈϮ ⲚⲞⲨⲢⲰⲘⲒ ⲚϨⲘⲞⲦ ⲘⲠⲀⲦⲞⲨⲞϨⲒ ⲈⲢⲀⲦⲞⲨ ⲚϪⲈⲚⲒⲔⲀⲦⲎⲄⲞⲢⲞⲤ ⲘⲠⲈⲘⲐⲞ ⲘⲪⲎ ⲈⲦⲞⲨⲈⲢⲔⲀⲦⲎⲄⲞⲢⲒⲚ ⲈⲢⲞϤ ⲞⲨⲞϨ ⲚⲦⲈϤϪⲈⲘ ⲘⲀ ⲚϮ ⲚⲦⲈϤⲀⲠⲞⲖⲞⲄⲒⲀ ⲈⲐⲂⲈ ⲠⲒⲀⲢⲒⲔⲒ.	ⲪⲎ ⲈⲐⲚⲀϨϮ ⲈⲠϢⲎⲢⲒ ⲤϢⲞⲠ ⲚϦⲎⲦϤ ⲚϪⲈϮⲘⲈⲦⲘⲈⲐⲢⲈ ⲚⲦⲈⲪⲚⲞⲨϮ ⲪⲎ ⲈⲦⲈⲚϤⲚⲀϨϮ ⲈⲠϢⲎⲢⲒ ⲘⲪⲚⲞⲨϮ ⲀⲚ ⲀϤⲀⲒϤ ⲚⲤⲀⲘⲈⲐⲚⲞⲨϪ ϪⲈ ⲘⲠⲈϤⲚⲀϨϮ ⲈϮⲘⲈⲦⲘⲈⲐⲢⲈ ⲐⲎ ⲈⲦⲀϤⲈⲢⲘⲈⲐⲢⲈ ⲘⲘⲞⲤ ⲚϪⲈⲪⲚⲞⲨϮ ϦⲀ ⲠⲈϤϢⲎⲢⲒ	ⲀⲨⲈⲢⲞⲨⲰ ⲚⲀϤ ⲚϪⲈⲚⲒⲒⲞⲨⲆⲀⲒ ϪⲈ ⲀⲚⲞⲚ ⲞⲨⲞⲚ ⲚⲦⲀⲚ ⲚⲞⲨⲚⲞⲘⲞⲤ ⲘⲘⲀⲨ ⲞⲨⲞϨ ⲔⲀⲦⲀ ⲠⲈⲚⲚⲞⲘⲞⲤ ϤⲈⲘⲠϢⲀ ⲘⲪⲘⲞⲨ ϪⲈ ⲀϤⲀⲒϤ ⲚϢⲎⲢⲒ ⲚⲦⲈⲪⲚⲞⲨϮ.
b.JOH.19.8	1	1	29.699220	29.699220	29.699220	0.000000	0.000000	0.000000	tie	true	false	0.263158	0.263158	0.263158	1.075472	1.075472	1.075472	KEEP_TOP1	When Pilate therefore heard that saying, he was the more afraid;	When Pilate heard of Galilee, he asked whether the man were a Galilaean.	ⲠⲒⲖⲀⲦⲞⲤ ⲆⲈ ⲈⲦⲀϤⲤⲰⲦⲈⲘ ⲚⲀϤϢⲒⲚⲒ ϪⲈ ⲀⲚ ⲞⲨⲄⲀⲖⲒⲖⲈⲞⲤ ⲠⲈ ⲠⲀⲒⲢⲰⲘⲒ.	ⲠⲒⲖⲀⲦⲞⲤ ⲆⲈ ⲈⲦⲀϤⲤⲰⲦⲈⲘ ⲚⲀϤϢⲒⲚⲒ ϪⲈ ⲀⲚ ⲞⲨⲄⲀⲖⲒⲖⲈⲞⲤ ⲠⲈ ⲠⲀⲒⲢⲰⲘⲒ.	ⲠⲒⲖⲀⲦⲞⲤ ⲆⲈ ⲈⲦⲀϤⲤⲰⲦⲈⲘ ⲚⲀϤϢⲒⲚⲒ ϪⲈ ⲀⲚ ⲞⲨⲄⲀⲖⲒⲖⲈⲞⲤ ⲠⲈ ⲠⲀⲒⲢⲰⲘⲒ.	ϨⲞⲦⲈ ⲞⲨⲚ ⲈⲦⲀϤⲤⲰⲦⲈⲘ ⲈⲠⲀⲒⲤⲀϪⲒ ⲚϪⲈⲠⲒⲖⲀⲦⲞⲤ ⲀϤⲈⲢϨⲞϮ ⲚϨⲞⲨⲞ.
b.JOH.19.9	4	3	21.633390	24.157974	28.497002	2.524584	6.863612	4.339028	better	false	true	0.129032	0.166667	0.206897	1.294118	0.623529	1.035294	SWAP_TO_RANK_3	And went again into the judgment hall, and saith unto Jesus, Whence art thou? But Jesus gave him no answer.	Jesus answered and said unto them, Go and shew John again those things which ye do hear and see:	ⲞⲨⲞϨ ⲈⲦⲀϤⲈⲢⲞⲨⲰ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ⲠⲈϪⲀϤ ⲚⲰⲞⲨ ϪⲈ ⲘⲀϢⲈ ⲚⲰⲦⲈⲚ ⲘⲀⲦⲀⲘⲈ ⲒⲰⲀⲚⲚⲎⲤ ⲈⲚⲎ ⲈⲦⲈⲦⲈⲚⲚⲀⲨ ⲈⲢⲰⲞⲨ ⲚⲈⲘ ⲚⲎ ⲈⲦⲈⲦⲈⲚⲤⲰⲦⲈⲘ ⲈⲢⲰⲞⲨ.	ⲞⲨⲞϨ ⲀϤⲈⲢⲞⲨⲰ ⲚⲰⲞⲨ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ϦⲈⲚϨⲀⲚⲠⲀⲢⲀⲂⲞⲖⲎ ⲈϤϪⲰ ⲘⲘⲞⲤ.	ⲒⲎⲤⲞⲨⲤ ⲆⲈ ⲠⲈϪⲀϤ ⲚⲀϤ ϪⲈ ⲠⲀϢⲪⲎⲢ ⲪⲎ ⲈⲦⲀⲔⲒ ⲈⲐⲂⲎⲦϤ ⲦⲞⲦⲈ ⲈⲨⲈⲚ ⲚⲞⲨϪⲒϪ ⲈϪⲈⲚ ⲒⲎⲤⲞⲨⲤ ⲀⲨⲀⲘⲞⲚⲒ ⲘⲘⲞϤ.	ⲞⲨⲞϨ ⲀϤⲒ ⲈϦⲞⲨⲚ ⲈⲠⲒⲠⲢⲈⲦⲰⲢⲒⲞⲚ ⲠⲈϪⲀϤ ⲚⲒⲎⲤⲞⲨⲤ ϪⲈ ⲚⲐⲞⲔ ⲞⲨⲈⲂⲞⲖ ⲐⲰⲚ ⲒⲎⲤⲞⲨⲤ ⲆⲈ ⲘⲠⲈϤⲈⲢⲞⲨⲰ ⲚⲀϤ.
b.JOH.2.1	1	1	36.141135	36.141135	36.141135	0.000000	0.000000	0.000000	tie	true	false	0.259259	0.259259	0.259259	1.139785	1.139785	1.139785	KEEP_TOP1	And the third day there was a marriage in Cana of Galilee; and the mother of Jesus was there:	And Jesus departed from thence, and came nigh unto the sea of Galilee; and went up into a mountain, and sat down there.	ⲞⲨⲞϨ ⲈⲦⲀϤⲞⲨⲰⲦⲈⲂ ⲈⲂⲞⲖ ⲘⲘⲀⲨ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ⲀϤⲒ ⲈⲤⲔⲈⲚ ⲪⲒⲞⲘ ⲚⲦⲈϮⲄⲀⲖⲒⲖⲈⲀ ⲞⲨⲞϨ ⲀϤϢⲈ ⲚⲀϤ ⲈϪⲈⲚ ⲞⲨⲦⲰⲞⲨ ⲚⲀϤϨⲈⲘⲤⲒ ⲘⲘⲀⲨ ⲠⲈ.	ⲞⲨⲞϨ ⲈⲦⲀϤⲞⲨⲰⲦⲈⲂ ⲈⲂⲞⲖ ⲘⲘⲀⲨ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ⲀϤⲒ ⲈⲤⲔⲈⲚ ⲪⲒⲞⲘ ⲚⲦⲈϮⲄⲀⲖⲒⲖⲈⲀ ⲞⲨⲞϨ ⲀϤϢⲈ ⲚⲀϤ ⲈϪⲈⲚ ⲞⲨⲦⲰⲞⲨ ⲚⲀϤϨⲈⲘⲤⲒ ⲘⲘⲀⲨ ⲠⲈ.	ⲞⲨⲞϨ ⲈⲦⲀϤⲞⲨⲰⲦⲈⲂ ⲈⲂⲞⲖ ⲘⲘⲀⲨ ⲚϪⲈⲒⲎⲤⲞⲨⲤ ⲀϤⲒ ⲈⲤⲔⲈⲚ ⲪⲒⲞⲘ ⲚⲦⲈϮⲄⲀⲖⲒⲖⲈⲀ ⲞⲨⲞϨ ⲀϤϢⲈ ⲚⲀϤ ⲈϪⲈⲚ ⲞⲨⲦⲰⲞⲨ ⲚⲀϤϨⲈⲘⲤⲒ ⲘⲘⲀⲨ ⲠⲈ.	ⲞⲨⲞϨ ⲚϦⲢⲎⲒ ϦⲈⲚⲠⲒⲈϨⲞⲞⲨ ⲘⲘⲀϨⲄ ⲞⲨϨⲞⲠ ⲀϤϢⲰⲠⲒ ϦⲈⲚⲦⲔⲀⲚⲀ ⲚⲦⲈϮⲄⲀⲖⲒⲖⲈⲀ ⲞⲨⲞϨ ⲚⲀⲢⲈ ⲐⲘⲀⲨ ⲚⲒⲎⲤⲞⲨⲤ ⲘⲘⲀⲨ ⲠⲈ.
b.JOH.2.10	1	6	15.223141	15.223141	21.136002	0.000000	5.912861	5.912861	tie	false	true	0.133333	0.133333	0.113208	1.213740	1.213740	1.122137	SWAP_TO_RANK_6	And saith unto him, Every man at the beginning doth set forth good wine; and when men have well drunk, then that which is worse: but thou hast kept the good wine until now.	Let that therefore abide in you, which ye have heard from the beginning. If that which ye have heard from the beginning shall remain in you, ye also shall continue in the Son, and in the Father.	ⲚⲐⲰⲦⲈⲚ ϨⲰⲦⲈⲚ ⲪⲎ ⲈⲦⲀⲢⲈⲦⲈⲚⲤⲞⲐⲘⲈϤ ⲒⲤϪⲈⲚ ϨⲎ ⲘⲀⲢⲈϤϢⲰⲠⲒ ϦⲈⲚⲐⲎⲚⲞⲨ ⲈϢⲰⲠ ⲆⲈ ⲀϤϢⲀⲚϢⲰⲠⲒ ϦⲈⲚⲐⲎⲚⲞⲨ ⲚϪⲈⲪⲎ ⲈⲦⲀⲢⲈⲦⲈⲚⲤⲞⲐⲘⲈϤ ⲒⲤϪⲈⲚ ϨⲎ ⲚⲐⲰⲦⲈⲚ ϨⲰⲦⲈⲚ ⲈⲢⲈⲦⲈⲚⲈϢⲰⲠⲒ ϦⲈⲚⲠⲒϢⲎⲢⲒ ⲚⲈⲘ ⲪⲒⲰⲦ	ⲚⲐⲰⲦⲈⲚ ϨⲰⲦⲈⲚ ⲪⲎ ⲈⲦⲀⲢⲈⲦⲈⲚⲤⲞⲐⲘⲈϤ ⲒⲤϪⲈⲚ ϨⲎ ⲘⲀⲢⲈϤϢⲰⲠⲒ ϦⲈⲚⲐⲎⲚⲞⲨ ⲈϢⲰⲠ ⲆⲈ ⲀϤϢⲀⲚϢⲰⲠⲒ ϦⲈⲚⲐⲎⲚⲞⲨ ⲚϪⲈⲪⲎ ⲈⲦⲀⲢⲈⲦⲈⲚⲤⲞⲐⲘⲈϤ ⲒⲤϪⲈⲚ ϨⲎ ⲚⲐⲰⲦⲈⲚ ϨⲰⲦⲈⲚ ⲈⲢⲈⲦⲈⲚⲈϢⲰⲠⲒ ϦⲈⲚⲠⲒϢⲎⲢⲒ ⲚⲈⲘ ⲪⲒⲰⲦ	ϪⲈ ⲀⲔⲀⲢⲈϨ ⲈⲠⲀⲤⲀϪⲒ ⲚⲈⲘ ⲦⲀϨⲨⲠⲞⲘⲞⲚⲎ ⲈⲐⲂⲈⲪⲀⲒ ⲀⲚⲞⲔ ϨⲰ ⲀⲒⲀⲢⲈϨ ⲈⲢⲞⲔ ⲈⲂⲞⲖ ϨⲀ ⲠⲒⲠⲒⲢⲀⲤⲘⲞⲤ ⲪⲎ ⲈⲐⲚⲀⲒ ⲈϦⲢⲎⲒ ⲈϪⲈⲚ ⲠⲒⲐⲞ ⲦⲎⲢϤ ⲈⲈⲢⲠⲒⲢⲀⲌⲒⲚ ⲚⲞⲨⲞⲚ ⲚⲒⲂⲈⲚ ⲈⲦϨⲒϪⲈⲚ ⲠⲔⲀϨⲒ.	ⲠⲈϪⲀϤ ⲚⲀϤ ϪⲈ ⲢⲰⲘⲒ ⲚⲒⲂⲈⲚ ⲈϢⲀⲨⲬⲰ ⲘⲠⲒⲎⲢⲠ ⲈⲐⲚⲀⲚⲈϤ ⲚϢⲞⲢⲠ ⲞⲨⲞϨ ⲈϢⲰⲠ ⲀⲨϢⲀⲚⲐⲒϦⲒ ϢⲀⲨⲒⲚⲒ ⲘⲠⲈⲦⲤⲂⲞⲔ ⲈⲢⲞϤ ⲚⲐⲞⲔ ⲆⲈ ⲀⲔⲀⲢⲈϨ ⲈⲠⲒⲎⲢⲠ ⲈⲐⲚⲀⲚⲈϤ ϢⲀ ϮⲚⲞⲨ.
