pair_id	source	pair_type	language_script_a	language_script_b	group	item_index	text_a	text_b	note
tatoeba:dtp_Latn:20:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	20	Au oku nokoilo nunu o taakan ku kosodop.	Nokoumbal ko' minoi hilo'd Paris di gulu?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:21:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	21	Nokoumbal ko' minoi hilo'd Paris di gulu?	Kikaraja isido dot oruhai sabaagi do mananaip.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:22:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	22	Kikaraja isido dot oruhai sabaagi do mananaip.	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:23:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	23	Manahak nopo do tunturu tokoro nga onuan disio do tunturu ngai iso longon.	Muhot oku diya po toruhai kio.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:24:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	24	Muhot oku diya po toruhai kio.	Ih singa nopo nga wowoyoon hiri'd gowuton.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:25:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	25	Ih singa nopo nga wowoyoon hiri'd gowuton.	Au tagal tikit.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:26:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	26	Au tagal tikit.	Au tagal yahai ponongkiboros diolo.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:27:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	27	Au tagal yahai ponongkiboros diolo.	Nunu binoli nu?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:28:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	28	Nunu binoli nu?	Obulou ilo tawan.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:29:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	29	Obulou ilo tawan.	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:30:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	30	Orohian nogi mintong do pulitik tulun Amorika kokomoi do timpu pomilian do pirisidion.	Iti nopo nga bunsiling di Mike.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:31:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	31	Iti nopo nga bunsiling di Mike.	I Tom nopo nga tambalut di tosonong, nga miagal do bakas kokitanan dau om iri no sabap au oku songkuro muhang dau.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:32:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	32	I Tom nopo nga tambalut di tosonong, nga miagal do bakas kokitanan dau om iri no sabap au oku songkuro muhang dau.	I Andi Smith songulun mongigia boros Inggilis?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:33:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	33	I Andi Smith songulun mongigia boros Inggilis?	Papapanau i Tom korita di Mary montok pakayaan hilo'd id Boston.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:34:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	34	Papapanau i Tom korita di Mary montok pakayaan hilo'd id Boston.	Nokuro tu apatut yahai maan dilo?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:35:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	35	Nokuro tu apatut yahai maan dilo?	Apatut no korikot i Tom hilo'd pogun Australia dinondo.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:36:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	36	Apatut no korikot i Tom hilo'd pogun Australia dinondo.	Maan oku do tosikap kio.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:37:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	37	Maan oku do tosikap kio.	Umbalan ku no koti.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:38:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	38	Umbalan ku no koti.	Rongoho no sawo nu oi Tom.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:39:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	39	Rongoho no sawo nu oi Tom.	Atuukoi, iti nopo nga tangaraat nodi!	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:40:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	40	Atuukoi, iti nopo nga tangaraat nodi!	Ongotumbayaan i toinsanan.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:41:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	41	Ongotumbayaan i toinsanan.	Amu kopunong sisimbar nu.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:42:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	42	Amu kopunong sisimbar nu.	Poopio ilo rinomos id labus.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:43:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	43	Poopio ilo rinomos id labus.	Otopot ko diti?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:44:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	44	Otopot ko diti?	Awasiu iti waig do tikanas.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:45:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	45	Awasiu iti waig do tikanas.	Mamaraag i tongo injiniur dilo sunsuyon tu karaag dot oruhai.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:46:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	46	Mamaraag i tongo injiniur dilo sunsuyon tu karaag dot oruhai.	Honggo ko dii?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:47:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	47	Honggo ko dii?	Au oku milo wonsoyon dilo nga mogot daa haro uhupan di Tom.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:48:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	48	Au oku milo wonsoyon dilo nga mogot daa haro uhupan di Tom.	Kapatai matu iyau id onom tulan kangku daa.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:49:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	49	Kapatai matu iyau id onom tulan kangku daa.	Olunggui oku om ohuyan i.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:50:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	50	Olunggui oku om ohuyan i.	Mumang ko doho iyadaan?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:51:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	51	Mumang ko doho iyadaan?	Mintong oku po kalandor ku.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:52:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	52	Mintong oku po kalandor ku.	Mulau yahai kangku daa.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:53:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	53	Mulau yahai kangku daa.	Mongowit oku dau muli walai kama.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:54:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	54	Mongowit oku dau muli walai kama.	Kumoiso isio hiti'd gana'.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:55:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	55	Kumoiso isio hiti'd gana'.	Au oku mokiuhup mantad dika.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:56:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	56	Au oku mokiuhup mantad dika.	Nunu o mangan nu?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:57:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	57	Nunu o mangan nu?	Nunu o tosorou nu?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:58:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	58	Nunu o tosorou nu?	Alansan no daa korongou ko.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:59:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	59	Alansan no daa korongou ko.	Minaan oku do pomusarahan dot osinang.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:60:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	60	Minaan oku do pomusarahan dot osinang.	Miagal o Labit maya kawo o bongol om bosing.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:61:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	61	Miagal o Labit maya kawo o bongol om bosing.	Nunu ilo?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:62:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	62	Nunu ilo?	Posik no.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:63:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	63	Posik no.	Aiso tulun milo poimpasi gisom do duo nahatus toun.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:64:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	64	Aiso tulun milo poimpasi gisom do duo nahatus toun.	Norongou oku dilo pomoinan nopo ti nga au mangasou pimbalajaran nu. Nga montok doho au milo.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:65:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	65	Norongou oku dilo pomoinan nopo ti nga au mangasou pimbalajaran nu. Nga montok doho au milo.	Momupu isido do gonob dau.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:66:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	66	Momupu isido do gonob dau.	Nung kosorou oku diri tootopot nga pinapadagang i Tom do korita dau kumaa di Mary do gatang 500 Dollar nopo.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:67:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	67	Nung kosorou oku diri tootopot nga pinapadagang i Tom do korita dau kumaa di Mary do gatang 500 Dollar nopo.	Maai no awi ti.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:68:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	68	Maai no awi ti.	Au noukab po Tatoeba.org tu haro kinoundaran.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:69:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	69	Au noukab po Tatoeba.org tu haro kinoundaran.	Osonong no maan nu dilo.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:70:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	70	Osonong no maan nu dilo.	Obuli oku mamalanja dokoyu do tiinumon?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:71:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	71	Obuli oku mamalanja dokoyu do tiinumon?	I tanak ti nopo nga tanak ku.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:72:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	72	I tanak ti nopo nga tanak ku.	Au yau noilaan kaka yoku nopo nga i tulun Gipun.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:73:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	73	Au yau noilaan kaka yoku nopo nga i tulun Gipun.	Somoonu yahai kopibooboros dilo kawagu.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:74:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	74	Somoonu yahai kopibooboros dilo kawagu.	Orohian i Ania do kompiuto.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:75:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	75	Orohian i Ania do kompiuto.	Napatai i Tom id toun 2013 tu toruol do Pneumonia.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:76:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	76	Napatai i Tom id toun 2013 tu toruol do Pneumonia.	Apatut ko popoundaliu dilo?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:77:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	77	Apatut ko popoundaliu dilo?	Iman-imanon ku nopo nga mongugusap.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:78:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	78	Iman-imanon ku nopo nga mongugusap.	Milo' oku mambarai baino?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:79:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	79	Milo' oku mambarai baino?	Milo' oku mambarai lo tiso?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:80:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	80	Milo' oku mambarai lo tiso?	Maan oku awasi kumaa Tom bo.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:81:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	81	Maan oku awasi kumaa Tom bo.	A'haro duo susumikul hiti'd kalas dinondo.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:82:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	82	A'haro duo susumikul hiti'd kalas dinondo.	Haro isai milo' monguhup doho?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:83:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	83	Haro isai milo' monguhup doho?	Milo' oku moboros montok Tom.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:84:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	84	Milo' oku moboros montok Tom.	Milo' ko' mangandad maya doho.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:85:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	85	Milo' ko' mangandad maya doho.	Milo' ko' mangandad maya dahai.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:86:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	86	Milo' ko' mangandad maya dahai.	Nokokito do Tom kangku daa.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:87:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	87	Nokokito do Tom kangku daa.	Milo' ko' moboros montok Tom.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:88:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	88	Milo' ko' moboros montok Tom.	Milo' otumbayaan kaka i Tom?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:89:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	89	Milo' otumbayaan kaka i Tom?	Ingkuro no maan i Tom dilo?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:90:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	90	Ingkuro no maan i Tom dilo?	Kasaga' tokou maan dilo?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:91:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	91	Kasaga' tokou maan dilo?	Kasaga' tokou maan diti?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:92:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	92	Kasaga' tokou maan diti?	Ruminikot iyahai mantad mogisuwai-suwai o bansa om boros, nga’ koinsanai dahai nosompuru id hontolon di miagal. Lobi’ mantad ko’ nunu nopo, manu iyahai do momusou di Yohuwah, Kinorohingan di rinait id Baibol om i Minomorun do koinsanai’d nunu nopo. Monotos iyahai do momit di Yesus Kristus om oondos iyahai do roitan tulun Kristian. Monikid dahai nga’ mamakai maso bagi’d monguhup tulun suwai do minsingilo’d Baibol om Pomorintaan do Kinorohingan. Iyo do sasi’, mimboros iyahai pasal di Yohuwah, i Kinorohingan om pomorintaan Dau, om iri noddi do roitan iyahai’d Sasi-sasi’d Yohuwah.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:93:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	93	Ruminikot iyahai mantad mogisuwai-suwai o bansa om boros, nga’ koinsanai dahai nosompuru id hontolon di miagal. Lobi’ mantad ko’ nunu nopo, manu iyahai do momusou di Yohuwah, Kinorohingan di rinait id Baibol om i Minomorun do koinsanai’d nunu nopo. Monotos iyahai do momit di Yesus Kristus om oondos iyahai do roitan tulun Kristian. Monikid dahai nga’ mamakai maso bagi’d monguhup tulun suwai do minsingilo’d Baibol om Pomorintaan do Kinorohingan. Iyo do sasi’, mimboros iyahai pasal di Yohuwah, i Kinorohingan om pomorintaan Dau, om iri noddi do roitan iyahai’d Sasi-sasi’d Yohuwah.	Alaid oku au nokopikito diya!	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:94:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	94	Alaid oku au nokopikito diya!	Haro no susumikul do poingirikau hilo om mogiakan-akan.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:95:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	95	Haro no susumikul do poingirikau hilo om mogiakan-akan.	Hiti no pakarajaan ku.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:96:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	96	Hiti no pakarajaan ku.	Otopot nodi toilaan nu dot osonong, nga iri podi kaala tu osusa o momonsoi dilo.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:97:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	97	Otopot nodi toilaan nu dot osonong, nga iri podi kaala tu osusa o momonsoi dilo.	Nung yoho nopo diya nga au oku mongoi maan dilo.	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:98:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	98	Nung yoho nopo diya nga au oku mongoi maan dilo.	Hinonggo oku milo' momoug?	same_language_adjacent_different_sentence
tatoeba:dtp_Latn:99:same_language	tatoeba	same_language_tatoeba_adjacent	dtp_Latn	dtp_Latn	v5_target	99	Hinonggo oku milo' momoug?	Tokou nga milo' korikot?	same_language_adjacent_different_sentence
tatoeba:ile_Latn:0:aligned	tatoeba	aligned_tatoeba_src_eng	ile_Latn	eng_Latn	v5_target	0	Tu es un bon medico.	You're a good doctor.	same_meaning_aligned_with_english
tatoeba:ile_Latn:1:aligned	tatoeba	aligned_tatoeba_src_eng	ile_Latn	eng_Latn	v5_target	1	It va evenir bentost.	It'll happen soon.	same_meaning_aligned_with_english
tatoeba:ile_Latn:2:aligned	tatoeba	aligned_tatoeba_src_eng	ile_Latn	eng_Latn	v5_target	2	Qualmen se lee ti-ci ideogramme?	How do you read this kanji?	same_meaning_aligned_with_english
tatoeba:ile_Latn:3:aligned	tatoeba	aligned_tatoeba_src_eng	ile_Latn	eng_Latn	v5_target	3	Quo significa PTA?	What does PTA mean?	same_meaning_aligned_with_english
tatoeba:ile_Latn:4:aligned	tatoeba	aligned_tatoeba_src_eng	ile_Latn	eng_Latn	v5_target	4	Yo ha perdit mi horloge.	I lost the watch.	same_meaning_aligned_with_english
tatoeba:ile_Latn:5:aligned	tatoeba	aligned_tatoeba_src_eng	ile_Latn	eng_Latn	v5_target	5	To va bentost changear.	That'll change soon.	same_meaning_aligned_with_english
tatoeba:ile_Latn:6:aligned	tatoeba	aligned_tatoeba_src_eng	ile_Latn	eng_Latn	v5_target	6	Li café es tre calid.	The coffee is very hot.	same_meaning_aligned_with_english
tatoeba:ile_Latn:7:aligned	tatoeba	aligned_tatoeba_src_eng	ile_Latn	eng_Latn	v5_target	7	Quo manca?	What is missing?	same_meaning_aligned_with_english
tatoeba:ile_Latn:8:aligned	tatoeba	aligned_tatoeba_src_eng	ile_Latn	eng_Latn	v5_target	8	Quant tu besona?	How much do you need?	same_meaning_aligned_with_english
